time,value
1533060866.262,897,1022
1533060866.275,890,1003
1533060866.287,906,1019
1533060866.295,913,1023
1533060866.303,902,1015
1533060866.315,901,1005
1533060866.329,892,1011
1533060866.347,901,1014
1533060866.369,900,1016
1533060866.38,882,1019
1533060866.395,895,1017
1533060866.413,903,1007
1533060866.428,903,1013
1533060866.435,906,1007
1533060866.446,897,1013
1533060866.505,898,1008
1533060866.578,889,1005
1533060866.608,906,1010
1533060866.651,894,1007
1533060866.82,890,1012
1533060866.859,909,1022
1533060866.894,894,1010
1533060866.917,907,1023
1533060866.935,903,1025
1533060866.947,894,1013
1533060866.961,899,1003
1533060866.985,893,1012
1533060866.994,895,1020
1533060867.01,889,1011
1533060867.02,913,1008
1533060867.042,910,1008
1533060867.052,901,1005
1533060867.059,895,1005
1533060867.079,891,1007
1533060867.092,909,1007
1533060867.101,893,1000
1533060867.119,902,1015
1533060867.136,897,1007
1533060867.149,909,1019
1533060867.158,908,1006
1533060867.167,893,1018
1533060867.175,900,1013
1533060867.183,903,1019
1533060867.191,901,1014
1533060867.202,897,1019
1533060867.217,908,1024
1533060867.226,903,999
1533060867.236,895,1017
1533060867.25,899,1021
1533060867.258,917,1006
1533060867.268,882,1010
1533060867.283,894,1010
1533060867.291,893,1015
1533060867.3,903,1019
1533060867.309,889,1011
1533060867.316,895,1011
1533060867.329,911,1009
1533060867.342,910,1023
1533060867.367,893,1001
1533060867.4,904,1017
1533060867.426,912,1019
1533060867.449,896,1009
1533060867.458,903,990
1533060867.467,910,1014
1533060867.477,888,1028
1533060867.491,903,1010
1533060867.5,909,1016
1533060867.516,901,1014
1533060867.525,898,1008
1533060867.541,925,1017
1533060867.549,907,1014
1533060867.557,898,1005
1533060867.566,903,1016
1533060867.576,922,1032
1533060867.592,902,1009
1533060867.609,897,1010
1533060867.623,911,1018
1533060867.633,889,1014
1533060867.642,910,1011
1533060867.668,902,1021
1533060867.683,903,1025
1533060867.691,896,1015
1533060867.701,907,1017
1533060867.734,906,1010
1533060867.749,906,1019
1533060867.773,902,1018
1533060867.782,890,1006
1533060867.795,893,1006
1533060867.807,897,1010
1533060867.828,899,1009
1533060867.839,896,1018
1533060867.848,898,1003
1533060867.867,904,1017
1533060867.891,896,1030
1533060867.906,905,1015
1533060867.914,899,1003
1533060867.925,905,1021
1533060867.94,915,1019
1533060867.947,897,1010
1533060867.957,910,1011
1533060867.973,901,1005
1533060867.993,895,999
1533060868.006,914,1015
1533060868.027,897,1004
1533060868.04,902,1003
1533060868.064,909,1013
1533060868.073,900,1013
1533060868.091,905,1006
1533060868.105,894,1010
1533060868.113,893,1018
1533060868.126,891,1013
1533060868.163,889,1026
1533060868.172,899,1001
1533060868.191,891,1010
1533060868.205,899,1012
1533060868.229,898,1023
1533060868.246,895,1014
1533060868.257,900,1010
1533060868.297,908,1018
1533060868.304,892,1005
1533060868.319,900,1016
1533060868.347,885,1031
1533060868.353,893,1000
1533060868.371,906,1013
1533060868.387,904,1020
1533060868.396,893,1018
1533060868.404,884,1027
1533060868.424,896,1009
1533060868.437,897,1019
1533060868.446,893,1012
1533060868.455,899,1027
1533060868.471,890,1027
1533060868.485,891,1019
1533060868.496,899,1015
1533060868.504,899,1015
1533060868.513,893,1006
1533060868.521,896,1018
1533060868.537,907,1014
1533060868.552,898,1017
1533060868.57,895,1002
1533060868.582,895,1023
1533060868.613,901,1011
1533060868.628,899,1015
1533060868.646,896,1003
1533060868.666,918,1013
1533060868.708,892,1008
1533060868.719,904,1020
1533060868.741,909,1016
1533060868.769,890,1000
1533060868.81,902,1009
1533060868.827,914,1024
1533060868.869,894,1010
1533060868.926,893,1000
1533060868.935,908,1012
1533060868.954,893,1012
1533060868.978,905,1015
1533060868.989,901,1017
1533060869.01,909,996
1533060869.021,901,1017
1533060869.043,906,1010
1533060869.063,897,1019
1533060869.086,910,1020
1533060869.101,895,1008
1533060869.121,899,1012
1533060869.154,903,1013
1533060869.172,894,1004
1533060869.186,897,1010
1533060869.203,906,1004
1533060869.222,904,1002
1533060869.235,904,1020
1533060869.253,896,1009
1533060869.284,887,1006
1533060869.292,913,1029
1533060869.304,887,1021
1533060869.325,899,1012
1533060869.337,898,1011
1533060869.36,901,1011
1533060869.391,914,1018
1533060869.399,919,1026
1533060869.41,889,1003
1533060869.426,910,1026
1533060869.508,901,1002
1533060869.541,910,1026
1533060869.574,922,1032
1533060869.599,927,1046
1533060869.615,927,1037
1533060869.627,935,1036
1533060869.641,928,1032
1533060869.652,942,1040
1533060869.667,922,1041
1533060869.674,924,1046
1533060869.687,929,1047
1533060869.7,929,1047
1533060869.707,932,1050
1533060869.72,938,1056
1533060869.733,937,1038
1533060869.741,932,1042
1533060869.749,955,1064
1533060869.762,941,1042
1533060869.774,934,1041
1533060869.783,945,1054
1533060869.79,938,1048
1533060869.808,926,1056
1533060869.845,929,1033
1533060869.866,934,1049
1533060869.881,929,1027
1533060869.903,917,1033
1533060869.915,939,1057
1533060869.95,935,1045
1533060869.983,932,1036
1533060869.998,938,1048
1533060870.008,955,1058
1533060870.042,924,1043
1533060870.058,934,1044
1533060870.097,929,1039
1533060870.107,924,1046
1533060870.113,944,1062
1533060870.123,927,1040
1533060870.142,928,1041
1533060870.176,937,1041
1533060870.2,938,1047
1533060870.215,930,1043
1533060870.233,920,1030
1533060870.248,928,1032
1533060870.266,935,1039
1533060870.303,938,1042
1533060870.313,925,1041
1533060870.339,925,1038
1533060870.347,948,1046
1533060870.373,939,1049
1533060870.388,929,1036
1533060870.399,929,1045
1533060870.413,917,1039
1533060870.446,935,1042
1533060870.464,931,1041
1533060870.479,939,1049
1533060870.498,934,1035
1533060870.522,948,1057
1533060870.546,943,1047
1533060870.556,929,1033
1533060870.581,936,1054
1533060870.587,930,1037
1533060870.621,954,1049
1533060870.642,948,1063
1533060870.662,937,1055
1533060870.67,927,1031
1533060870.68,928,1044
1533060870.709,943,1038
1533060870.724,935,1053
1533060870.739,942,1051
1533060870.764,932,1051
1533060870.785,927,1054
1533060870.81,924,1043
1533060870.825,936,1049
1533060870.836,930,1046
1533060870.853,942,1049
1533060870.869,945,1049
1533060870.878,940,1047
1533060870.892,928,1032
1533060870.911,925,1038
1533060870.927,934,1052
1533060870.944,921,1040
1533060870.958,931,1047
1533060871.018,937,1032
1533060871.069,936,1049
1533060871.102,941,1039
1533060871.15,940,1041
1533060871.185,914,1039
1533060871.194,937,1044
1533060871.201,940,1055
1533060871.218,929,1042
1533060871.238,922,1035
1533060871.261,927,1037
1533060871.276,931,1038
1533060871.284,924,1043
1533060871.296,939,1040
1533060871.31,932,1036
1533060871.327,934,1038
1533060871.334,943,1046
1533060871.343,947,1056
1533060871.352,927,1043
1533060871.418,927,1057
1533060871.43,942,1046
1533060871.443,937,1041
1533060871.457,942,1051
1533060871.484,905,1036
1533060871.493,940,1047
1533060871.534,952,1052
1533060871.567,941,1045
1533060871.625,929,1059
1533060871.633,941,1042
1533060871.642,929,1042
1533060871.65,935,1042
1533060871.667,925,1026
1533060871.677,924,1040
1533060871.698,925,1029
1533060871.707,928,1061
1533060871.743,946,1044
1533060871.783,926,1048
1533060871.816,937,1047
1533060871.838,946,1047
1533060871.973,929,1033
1533060872.024,920,1047
1533060872.059,958,1055
1533060872.073,942,1040
1533060872.107,920,1039
1533060872.114,932,1036
1533060872.123,932,1042
1533060872.132,921,1037
1533060872.151,945,1046
1533060872.178,920,1027
1533060872.19,941,1030
1533060872.197,925,1032
1533060872.208,913,1044
1533060872.224,941,1068
1533060872.244,948,1060
1533060872.289,940,1052
1533060872.333,923,1039
1533060872.359,944,1033
1533060872.374,931,1046
1533060872.39,921,1037
1533060872.407,922,1038
1533060872.423,950,1045
1533060872.43,945,1045
1533060872.456,934,1061
1533060872.486,943,1047
1533060872.508,932,1053
1533060872.571,932,1036
1533060872.613,934,1055
1533060872.621,927,1048
1533060872.636,924,1051
1533060872.668,924,1037
1533060872.679,941,1045
1533060872.689,922,1055
1533060872.697,922,1041
1533060872.713,929,1033
1533060872.722,936,1048
1533060872.73,921,1034
1533060872.744,919,1038
1533060872.756,924,1037
