time,value
1532996799.221,438,1035
1532996799.227,450,1038
1532996799.239,448,1028
1532996799.245,445,1051
1532996799.252,453,1045
1532996799.263,453,1042
1532996799.27,445,1031
1532996799.277,464,1035
1532996799.288,456,1036
1532996799.294,451,1032
1532996799.302,450,1044
1532996799.314,456,1042
1532996799.321,449,1043
1532996799.327,452,1041
1532996799.338,449,1034
1532996799.345,449,1034
1532996799.354,444,1041
1532996799.363,443,1040
1532996799.373,449,1052
1532996799.38,442,1031
1532996799.387,447,1047
1532996799.4,458,1041
1532996799.406,448,1037
1532996799.413,455,1041
1532996799.421,440,1043
1532996799.432,442,1039
1532996799.438,443,1052
1532996799.449,459,1033
1532996799.455,457,1046
1532996799.465,452,1047
1532996799.473,459,1028
1532996799.48,453,1048
1532996799.492,454,1046
1532996799.501,440,1055
1532996799.507,452,1038
1532996799.518,443,1040
1532996799.525,451,1051
1532996799.534,459,1051
1532996799.541,461,1044
1532996799.552,449,1034
1532996799.559,437,1046
1532996799.568,451,1037
1532996799.58,448,1036
1532996799.595,451,1034
1532996799.605,448,1051
1532996799.613,441,1047
1532996799.629,442,1051
1532996799.637,438,1038
1532996799.645,435,1038
1532996799.656,447,1038
1532996799.669,444,1053
1532996799.676,437,1058
1532996799.683,434,1043
1532996799.692,449,1032
1532996799.705,442,1048
1532996799.714,450,1045
1532996799.721,447,1047
1532996799.733,450,1056
1532996799.743,441,1050
1532996799.753,441,1050
1532996799.762,445,1039
1532996799.772,466,1049
1532996799.779,453,1039
1532996799.789,466,1043
1532996799.795,442,1034
1532996799.808,444,1056
1532996799.817,444,1041
1532996799.824,447,1038
1532996799.837,445,1037
1532996799.844,443,1026
1532996799.853,445,1042
1532996799.868,445,1036
1532996799.876,439,1048
1532996799.885,447,1044
1532996799.899,451,1032
1532996799.906,450,1041
1532996799.912,443,1034
1532996799.925,450,1042
1532996799.933,456,1045
1532996799.94,445,1051
1532996799.952,431,1034
1532996799.965,445,1042
1532996799.974,445,1051
1532996799.981,436,1039
1532996799.989,441,1038
1532996800.002,441,1038
1532996800.009,452,1035
1532996800.017,446,1046
1532996800.024,453,1051
1532996800.033,454,1043
1532996800.041,448,1033
1532996800.054,462,1031
1532996800.061,448,1042
1532996800.072,458,1050
1532996800.08,450,1031
1532996800.091,451,1031
1532996800.098,454,1032
1532996800.104,449,1034
1532996800.112,457,1032
1532996800.119,446,1040
1532996800.132,453,1039
1532996800.137,447,1030
1532996800.146,434,1046
1532996800.153,452,1026
1532996800.165,450,1039
1532996800.171,449,1043
1532996800.179,440,1049
1532996800.186,448,1045
1532996800.198,451,1040
1532996800.204,458,1038
1532996800.212,463,1052
1532996800.22,435,1050
1532996800.231,432,1050
1532996800.237,446,1040
1532996800.243,445,1039
1532996800.251,459,1042
1532996800.259,471,1072
1532996800.269,479,1091
1532996800.276,485,1082
1532996800.284,478,1102
1532996800.291,478,1087
1532996800.302,481,1090
1532996800.308,475,1073
1532996800.317,489,1086
1532996800.324,471,1095
1532996800.335,486,1086
1532996800.342,472,1099
1532996800.35,462,1101
1532996800.362,490,1096
1532996800.368,475,1114
1532996800.375,488,1091
1532996800.383,476,1112
1532996800.39,478,1087
1532996800.399,490,1090
1532996800.406,480,1092
1532996800.414,479,1103
1532996800.422,477,1092
1532996800.433,473,1071
1532996800.44,474,1092
1532996800.449,502,1102
1532996800.459,468,1104
1532996800.467,483,1104
1532996800.473,468,1080
1532996800.481,460,1084
1532996800.491,486,1092
1532996800.498,477,1089
1532996800.505,473,1088
1532996800.514,474,1092
1532996800.524,478,1099
1532996800.533,479,1088
1532996800.54,478,1105
1532996800.551,491,1106
1532996800.558,483,1089
1532996800.567,490,1102
1532996800.573,475,1099
1532996800.586,485,1124
1532996800.593,472,1102
1532996800.601,476,1091
1532996800.61,495,1101
1532996800.619,473,1091
1532996800.626,471,1107
1532996800.641,463,1096
1532996800.654,476,1091
1532996800.661,497,1103
1532996800.668,487,1114
1532996800.676,482,1097
1532996800.683,487,1105
1532996800.693,478,1102
1532996800.7,477,1092
1532996800.707,488,1106
1532996800.716,475,1102
1532996800.722,474,1092
1532996800.732,477,1101
1532996800.739,494,1112
1532996800.752,475,1102
1532996800.76,483,1101
1532996800.766,500,1109
1532996800.773,482,1091
1532996800.783,474,1101
1532996800.789,477,1110
1532996800.796,482,1094
1532996800.802,486,1083
1532996800.811,486,1101
1532996800.816,480,1092
1532996800.823,482,1103
1532996800.829,471,1095
1532996800.837,471,1092
1532996800.844,471,1095
1532996800.85,477,1095
1532996800.856,481,1084
1532996800.864,480,1101
1532996800.871,489,1101
1532996800.878,484,1099
1532996800.884,489,1089
1532996800.89,471,1083
1532996800.899,480,1098
1532996800.904,476,1115
1532996800.911,485,1091
1532996800.917,477,1092
1532996800.925,489,1095
1532996800.931,474,1080
1532996800.937,485,1118
1532996800.944,476,1106
1532996800.951,490,1111
1532996800.958,473,1097
1532996800.964,463,1090
1532996800.973,491,1094
1532996800.979,479,1094
1532996800.984,490,1111
1532996800.99,484,1093
1532996800.997,490,1099
1532996801.005,484,1093
1532996801.011,490,1108
1532996801.017,484,1111
1532996801.023,483,1107
1532996801.032,486,1119
1532996801.038,469,1108
1532996801.045,487,1099
1532996801.05,485,1118
1532996801.057,475,1099
1532996801.064,482,1097
1532996801.071,481,1099
1532996801.08,491,1097
1532996801.091,478,1096
1532996801.099,483,1116
1532996801.105,482,1106
1532996801.112,485,1103
1532996801.118,484,1099
1532996801.131,467,1097
1532996801.138,480,1107
1532996801.145,489,1092
1532996801.152,484,1087
1532996801.16,475,1111
1532996801.169,486,1104
1532996801.176,479,1103
1532996801.183,477,1086
1532996801.189,473,1088
1532996801.197,478,1108
1532996801.203,476,1091
1532996801.211,467,1085
1532996801.216,476,1097
1532996801.227,478,1090
1532996801.232,487,1114
1532996801.239,481,1084
1532996801.245,461,1097
1532996801.253,496,1090
1532996801.262,484,1102
1532996801.269,481,1099
1532996801.283,479,1094
1532996801.288,487,1082
1532996801.295,486,1104
1532996801.302,471,1069
1532996801.311,480,1101
1532996801.318,484,1090
1532996801.327,486,1104
1532996801.338,483,1092
1532996801.347,475,1096
1532996801.354,493,1096
1532996801.362,477,1098
1532996801.37,484,1102
1532996801.378,484,1114
1532996801.385,490,1087
1532996801.397,485,1109
1532996801.403,480,1095
1532996801.413,490,1099
1532996801.418,478,1090
1532996801.429,478,1108
1532996801.435,462,1092
1532996801.445,476,1106
1532996801.453,491,1097
1532996801.461,494,1112
1532996801.468,478,1090
1532996801.479,476,1094
1532996801.485,487,1117
1532996801.495,478,1084
1532996801.505,487,1090
1532996801.516,472,1076
1532996801.526,480,1086
1532996801.533,469,1111
1532996801.539,482,1115
1532996801.551,484,1090
1532996801.557,504,1104
1532996801.566,476,1079
1532996801.573,478,1093
1532996801.586,487,1096
1532996801.594,479,1091
1532996801.601,474,1095
1532996801.609,480,1095
1532996801.616,490,1120
1532996801.628,485,1088
1532996801.634,467,1109
1532996801.642,496,1108
1532996801.649,468,1095
1532996801.66,470,1074
1532996801.666,494,1100
1532996801.674,495,1098
1532996801.682,469,1096
1532996801.69,482,1088
1532996801.699,482,1085
1532996801.707,482,1106
1532996801.713,475,1105
1532996801.72,476,1094
1532996801.728,483,1101
1532996801.742,486,1104
1532996801.748,480,1110
1532996801.757,487,1096
1532996801.766,473,1103
1532996801.777,476,1091
1532996801.783,482,1082
1532996801.791,473,1088
1532996801.798,485,1091
1532996801.806,485,1094
1532996801.817,469,1105
1532996801.825,481,1090
1532996801.831,488,1106
1532996801.839,475,1090
1532996801.85,480,1101
1532996801.857,478,1087
1532996801.864,478,1093
1532996801.874,471,1081
1532996801.882,463,1102
1532996801.89,476,1082
1532996801.897,472,1084
1532996801.908,475,1084
1532996801.914,478,1084
1532996801.922,466,1087
1532996801.928,466,1079
1532996801.936,473,1074
1532996801.946,472,1090
1532996801.952,465,1051
1532996801.959,469,1087
1532996801.967,474,1063
1532996801.977,458,1074
1532996801.983,480,1072
1532996801.993,467,1077
1532996802.0,471,1063
1532996802.01,461,1068
1532996802.016,479,1074
1532996802.026,461,1088
1532996802.032,469,1058
1532996802.044,466,1058
1532996802.05,462,1060
1532996802.059,450,1071
1532996802.066,462,1069
1532996802.078,454,1055
1532996802.084,449,1049
1532996802.093,448,1045
1532996802.105,460,1037
1532996802.111,460,1046
1532996802.118,448,1042
1532996802.128,449,1043
1532996802.135,453,1038
1532996802.146,444,1047
1532996802.152,443,1034
1532996802.16,447,1035
1532996802.167,450,1035
1532996802.179,447,1041
1532996802.185,442,1025
1532996802.192,448,1036
1532996802.199,439,1022
1532996802.211,422,1026
1532996802.218,443,1032
1532996802.225,422,1020
1532996802.232,436,1007
1532996802.241,434,996
1532996802.248,422,993
1532996802.258,417,997
1532996802.265,415,998
1532996802.275,422,987
1532996802.281,421,978
1532996802.291,399,953
1532996802.299,407,964
1532996802.31,403,972
1532996802.316,401,979
1532996802.324,399,965
1532996802.334,392,941
1532996802.341,381,941
1532996802.348,392,949
1532996802.358,399,956
1532996802.365,380,946
1532996802.375,395,941
1532996802.381,400,922
1532996802.391,412,954
1532996802.398,403,951
1532996802.409,410,979
1532996802.415,396,968
1532996802.425,402,965
1532996802.431,399,953
1532996802.441,414,974
1532996802.448,410,952
1532996802.458,402,962
1532996802.466,396,941
1532996802.476,387,944
1532996802.482,393,941
1532996802.491,376,919
1532996802.498,378,909
1532996802.51,352,878
1532996802.517,307,769
1532996802.525,262,678
1532996802.532,248,628
1532996802.544,234,605
1532996802.552,230,613
1532996802.559,225,608
1532996802.565,227,596
1532996802.576,227,593
1532996802.583,233,607
1532996802.59,220,595
1532996802.605,210,588
1532996802.611,220,586
1532996802.617,210,576
1532996802.627,211,574
1532996802.634,222,576
1532996802.646,215,590
1532996802.653,225,573
1532996802.66,215,575
1532996802.666,232,603
1532996802.674,253,622
1532996802.681,277,722
1532996802.693,363,883
