time,value
1532996688.693,469,1105
1532996688.701,462,1116
1532996688.708,473,1106
1532996688.719,466,1102
1532996688.726,462,1092
1532996688.733,495,1172
1532996688.743,481,1152
1532996688.751,476,1130
1532996688.758,470,1109
1532996688.768,484,1126
1532996688.775,472,1111
1532996688.786,450,1097
1532996688.793,478,1140
1532996688.802,454,1073
1532996688.807,471,1107
1532996688.82,459,1101
1532996688.826,490,1123
1532996688.837,459,1116
1532996688.843,452,1111
1532996688.856,471,1122
1532996688.863,478,1120
1532996688.87,459,1110
1532996688.878,468,1142
1532996688.885,480,1148
1532996688.897,470,1135
1532996688.904,482,1135
1532996688.911,476,1159
1532996688.917,462,1113
1532996688.928,460,1105
1532996688.936,450,1106
1532996688.942,467,1159
1532996688.951,494,1127
1532996688.963,487,1167
1532996688.969,483,1130
1532996688.976,492,1160
1532996688.984,466,1117
1532996688.992,478,1120
1532996688.999,476,1132
1532996689.008,467,1130
1532996689.018,447,1068
1532996689.028,483,1157
1532996689.036,484,1114
1532996689.042,449,1114
1532996689.051,472,1108
1532996689.063,474,1128
1532996689.068,471,1125
1532996689.075,470,1121
1532996689.085,480,1113
1532996689.096,444,1121
1532996689.102,459,1116
1532996689.109,478,1114
1532996689.118,464,1141
1532996689.126,484,1149
1532996689.134,480,1139
1532996689.14,470,1124
1532996689.15,490,1120
1532996689.16,473,1115
1532996689.168,465,1113
1532996689.175,464,1109
1532996689.187,503,1171
1532996689.193,471,1113
1532996689.201,469,1131
1532996689.208,476,1136
1532996689.218,470,1106
1532996689.224,469,1137
1532996689.234,496,1164
1532996689.24,462,1148
1532996689.254,453,1104
1532996689.26,486,1145
1532996689.267,472,1137
1532996689.274,474,1145
1532996689.284,466,1123
1532996689.29,478,1140
1532996689.299,468,1125
1532996689.306,482,1156
1532996689.318,466,1120
1532996689.327,456,1115
1532996689.334,497,1200
1532996689.34,474,1116
1532996689.351,469,1134
1532996689.358,487,1120
1532996689.371,488,1177
1532996689.378,473,1127
1532996689.386,474,1113
1532996689.399,469,1123
1532996689.405,443,1055
1532996689.413,484,1143
1532996689.42,449,1105
1532996689.426,446,1067
1532996689.437,476,1103
1532996689.444,466,1123
1532996689.451,462,1131
1532996689.459,456,1115
1532996689.47,474,1139
1532996689.479,479,1124
1532996689.486,488,1135
1532996689.493,463,1117
1532996689.504,463,1114
1532996689.51,467,1118
1532996689.518,472,1146
1532996689.524,460,1087
1532996689.54,475,1093
1532996689.547,478,1114
1532996689.553,485,1182
1532996689.561,506,1229
1532996689.568,479,1156
1532996689.58,471,1116
1532996689.587,477,1139
1532996689.593,460,1129
1532996689.601,475,1129
1532996689.607,442,1066
1532996689.619,493,1120
1532996689.627,448,1060
1532996689.633,476,1115
1532996689.639,467,1112
1532996689.651,463,1117
1532996689.658,471,1128
1532996689.664,471,1128
1532996689.671,458,1097
1532996689.681,468,1110
1532996689.691,456,1068
1532996689.698,463,1129
1532996689.706,444,1086
1532996689.716,461,1127
1532996689.723,440,1052
1532996689.73,457,1096
1532996689.738,460,1102
1532996689.751,475,1117
1532996689.757,469,1114
1532996689.764,467,1132
1532996689.771,463,1111
1532996689.782,470,1109
1532996689.788,483,1142
1532996689.797,471,1128
1532996689.807,462,1122
1532996689.815,468,1136
1532996689.822,449,1093
1532996689.832,485,1150
1532996689.841,471,1119
1532996689.853,483,1104
1532996689.864,481,1126
1532996689.874,452,1105
1532996689.883,473,1153
1532996689.892,479,1106
1532996689.9,470,1118
1532996689.906,470,1121
1532996689.918,476,1168
1532996689.924,476,1121
1532996689.933,474,1139
1532996689.94,457,1102
1532996689.947,452,1109
1532996689.96,457,1096
1532996689.967,472,1114
1532996689.973,482,1147
1532996689.98,472,1120
1532996689.991,450,1100
1532996689.998,460,1117
1532996690.01,478,1137
1532996690.016,473,1147
1532996690.022,464,1118
1532996690.029,467,1147
1532996690.035,477,1128
1532996690.046,455,1118
1532996690.052,478,1143
1532996690.059,458,1130
1532996690.065,441,1053
1532996690.075,457,1099
1532996690.081,476,1138
1532996690.087,479,1115
1532996690.095,469,1126
1532996690.106,461,1109
1532996690.113,509,1206
1532996690.119,468,1113
1532996690.128,459,1095
1532996690.139,461,1109
1532996690.146,473,1124
1532996690.152,472,1146
1532996690.162,470,1100
1532996690.169,467,1097
1532996690.18,468,1095
1532996690.186,459,1084
1532996690.196,437,1049
1532996690.202,466,1117
1532996690.214,462,1134
1532996690.22,451,1086
1532996690.229,455,1094
1532996690.237,480,1145
1532996690.245,518,1206
1532996690.252,467,1135
1532996690.262,462,1113
1532996690.268,466,1096
1532996690.28,490,1129
1532996690.286,484,1129
1532996690.295,474,1119
1532996690.302,461,1106
1532996690.312,467,1118
1532996690.319,492,1172
1532996690.329,483,1136
1532996690.336,469,1120
1532996690.346,467,1121
1532996690.352,472,1140
1532996690.362,511,1202
1532996690.369,480,1139
1532996690.378,468,1119
1532996690.384,506,1215
1532996690.394,475,1149
1532996690.402,455,1096
1532996690.413,467,1127
1532996690.419,457,1111
1532996690.428,483,1128
1532996690.438,456,1098
1532996690.445,482,1135
1532996690.451,478,1132
1532996690.46,503,1212
1532996690.467,475,1129
1532996690.477,456,1112
1532996690.484,438,1083
1532996690.494,472,1137
1532996690.501,473,1109
1532996690.511,478,1126
1532996690.518,473,1106
1532996690.528,465,1101
1532996690.535,461,1127
1532996690.546,456,1083
1532996690.556,452,1099
1532996690.564,472,1129
1532996690.57,482,1124
1532996690.578,495,1183
1532996690.586,456,1125
1532996690.602,449,1096
1532996690.608,467,1138
1532996690.616,443,1058
1532996690.624,480,1116
1532996690.635,456,1128
1532996690.64,463,1105
1532996690.648,467,1124
1532996690.654,468,1133
1532996690.663,460,1108
1532996690.67,452,1117
1532996690.677,472,1111
1532996690.683,470,1121
1532996690.697,469,1117
1532996690.703,459,1104
1532996690.711,472,1126
1532996690.717,478,1143
1532996690.728,462,1060
1532996690.734,458,1094
1532996690.744,469,1123
1532996690.75,481,1146
1532996690.762,462,1136
1532996690.768,504,1183
1532996690.777,477,1128
1532996690.786,490,1161
1532996690.795,466,1132
1532996690.802,487,1146
1532996690.81,537,1254
1532996690.817,475,1149
1532996690.83,455,1102
1532996690.836,439,1081
1532996690.844,473,1124
1532996690.852,482,1124
1532996690.862,439,1051
1532996690.869,471,1131
1532996690.88,485,1141
1532996690.886,485,1144
1532996690.898,500,1179
1532996690.904,475,1152
1532996690.913,475,1111
1532996690.919,473,1130
1532996690.929,459,1104
1532996690.935,455,1109
1532996690.943,478,1120
1532996690.95,469,1134
1532996690.963,514,1223
1532996690.97,472,1123
1532996690.98,481,1114
1532996690.987,474,1122
1532996691.001,470,1115
1532996691.011,467,1118
1532996691.018,467,1121
1532996691.025,483,1116
1532996691.034,422,1038
1532996691.043,498,1186
1532996691.058,440,1082
1532996691.064,491,1147
1532996691.072,520,1234
1532996691.078,498,1186
1532996691.089,466,1099
1532996691.095,480,1154
1532996691.103,471,1119
1532996691.111,477,1101
1532996691.124,472,1129
1532996691.13,472,1123
1532996691.136,494,1174
1532996691.144,468,1110
1532996691.151,420,1027
1532996691.162,460,1111
1532996691.168,477,1125
1532996691.176,477,1113
1532996691.182,509,1197
1532996691.193,471,1131
1532996691.2,465,1110
1532996691.207,475,1114
1532996691.213,464,1124
1532996691.226,467,1124
1532996691.232,470,1109
1532996691.24,472,1108
1532996691.247,465,1133
1532996691.258,479,1115
1532996691.264,476,1121
1532996691.27,473,1135
1532996691.278,471,1125
1532996691.284,470,1127
1532996691.297,453,1091
1532996691.303,466,1117
1532996691.311,471,1113
1532996691.317,487,1123
1532996691.329,471,1122
1532996691.335,479,1130
1532996691.343,482,1135
1532996691.353,476,1124
1532996691.362,484,1149
1532996691.375,469,1120
1532996691.382,479,1121
1532996691.389,458,1118
1532996691.395,468,1110
1532996691.407,443,1046
1532996691.413,461,1115
1532996691.42,469,1120
1532996691.429,467,1127
1532996691.441,451,1113
1532996691.448,470,1127
1532996691.462,468,1098
1532996691.469,443,1067
1532996691.477,460,1111
1532996691.484,475,1152
1532996691.491,449,1087
1532996691.498,455,1126
1532996691.506,462,1131
1532996691.52,446,1070
1532996691.526,461,1103
1532996691.532,476,1121
1532996691.539,462,1113
1532996691.545,480,1139
1532996691.555,459,1116
1532996691.566,491,1159
1532996691.574,483,1172
1532996691.582,519,1201
1532996691.589,475,1120
1532996691.597,478,1126
1532996691.612,477,1128
1532996691.62,467,1129
1532996691.626,465,1133
1532996691.636,464,1097
1532996691.643,469,1143
1532996691.658,460,1102
1532996691.664,472,1120
1532996691.672,476,1132
1532996691.681,477,1136
1532996691.689,462,1119
1532996691.7,470,1115
1532996691.707,468,1125
1532996691.714,459,1110
1532996691.722,476,1121
1532996691.729,468,1107
1532996691.74,469,1126
1532996691.747,433,1048
1532996691.755,452,1070
1532996691.761,440,1084
1532996691.773,453,1077
1532996691.779,454,1108
1532996691.787,432,1080
1532996691.794,431,1040
1532996691.802,438,1062
1532996691.812,423,1050
1532996691.818,421,1034
1532996691.826,445,1042
1532996691.832,424,1031
1532996691.844,415,1040
1532996691.85,443,1061
1532996691.859,429,1012
1532996691.865,416,1014
1532996691.877,422,1002
1532996691.883,409,981
1532996691.892,397,981
1532996691.899,425,1049
1532996691.909,395,961
1532996691.915,397,972
1532996691.923,399,965
1532996691.929,396,988
1532996691.94,400,981
1532996691.947,414,994
1532996691.954,395,961
1532996691.96,403,987
1532996691.968,400,954
1532996691.978,404,987
1532996691.984,420,1027
1532996691.991,410,1014
1532996691.998,396,953
1532996692.011,420,1015
1532996692.018,299,790
1532996692.025,280,704
1532996692.034,261,680
1532996692.044,246,629
1532996692.052,249,647
1532996692.063,249,650
1532996692.073,242,631
1532996692.083,218,584
1532996692.09,230,611
1532996692.097,220,592
1532996692.105,237,603
1532996692.115,235,627
1532996692.122,238,598
1532996692.128,233,616
1532996692.135,247,639
1532996692.145,236,625
1532996692.151,250,651
1532996692.158,237,629
1532996692.165,248,652
1532996692.172,261,688
