time,value
1532996838.814,441,942
1532996838.821,425,940
1532996838.827,421,954
1532996838.841,424,960
1532996838.847,432,965
1532996838.854,450,959
1532996838.864,453,975
1532996838.871,468,984
1532996838.879,456,995
1532996838.889,466,1002
1532996838.897,456,1004
1532996838.905,477,1010
1532996838.912,463,1026
1532996838.923,467,1018
1532996838.929,471,1019
1532996838.937,455,1024
1532996838.945,484,1023
1532996838.954,484,1029
1532996838.961,477,1028
1532996838.97,477,1028
1532996838.978,470,1027
1532996838.987,482,1038
1532996838.994,475,1029
1532996839.003,489,1039
1532996839.013,487,1029
1532996839.02,472,1049
1532996839.027,481,1029
1532996839.036,481,1037
1532996839.043,489,1036
1532996839.053,501,1039
1532996839.06,482,1044
1532996839.07,476,1047
1532996839.08,482,1038
1532996839.086,488,1044
1532996839.093,482,1033
1532996839.103,487,1034
1532996839.11,492,1042
1532996839.121,498,1045
1532996839.127,481,1032
1532996839.136,490,1023
1532996839.143,486,1033
1532996839.154,483,1039
1532996839.16,477,1022
1532996839.17,478,1023
1532996839.179,483,1022
1532996839.186,475,1031
1532996839.193,474,1028
1532996839.203,477,1022
1532996839.211,465,1036
1532996839.221,485,1038
1532996839.227,481,1031
1532996839.236,479,1035
1532996839.245,474,1033
1532996839.254,471,1039
1532996839.26,486,1036
1532996839.27,487,1029
1532996839.279,474,1039
1532996839.291,489,1036
1532996839.298,470,1041
1532996839.307,490,1046
1532996839.314,482,1041
1532996839.323,468,1042
1532996839.334,481,1037
1532996839.34,462,1045
1532996839.347,474,1030
1532996839.353,478,1031
1532996839.364,476,1041
1532996839.37,469,1043
1532996839.378,478,1046
1532996839.384,480,1039
1532996839.395,478,1046
1532996839.403,482,1041
1532996839.41,482,1032
1532996839.421,479,1041
1532996839.429,480,1045
1532996839.44,469,1040
1532996839.45,480,1042
1532996839.458,472,1046
1532996839.473,478,1055
1532996839.479,475,1049
1532996839.487,474,1039
1532996839.493,461,1032
1532996839.502,483,1042
1532996839.508,472,1040
1532996839.514,477,1031
1532996839.524,482,1033
1532996839.531,487,1034
1532996839.538,473,1035
1532996839.545,492,1045
1532996839.553,473,1059
1532996839.566,488,1044
1532996839.572,481,1029
1532996839.579,473,1047
1532996839.585,475,1037
1532996839.595,488,1053
1532996839.601,479,1047
1532996839.608,471,1045
1532996839.618,489,1036
1532996839.625,471,1042
1532996839.636,472,1034
1532996839.642,487,1043
1532996839.651,484,1043
1532996839.659,482,1038
1532996839.669,483,1054
1532996839.675,483,1051
1532996839.684,473,1044
1532996839.691,481,1043
1532996839.702,477,1039
1532996839.709,471,1039
1532996839.717,481,1049
1532996839.727,486,1048
1532996839.734,480,1039
1532996839.742,476,1041
1532996839.75,487,1037
1532996839.761,477,1042
1532996839.769,469,1049
1532996839.775,483,1051
1532996839.787,484,1049
1532996839.793,469,1046
1532996839.801,479,1062
1532996839.808,484,1040
1532996839.82,467,1047
1532996839.827,482,1038
1532996839.835,472,1040
1532996839.842,477,1030
1532996839.853,471,1028
1532996839.86,475,1046
1532996839.868,473,1053
1532996839.875,477,1039
1532996839.884,477,1039
1532996839.895,495,1033
1532996839.902,478,1034
1532996839.909,482,1056
1532996839.918,477,1045
1532996839.925,478,1037
1532996839.936,478,1037
1532996839.948,481,1037
1532996839.955,489,1039
1532996839.963,480,1031
1532996839.973,482,1041
1532996839.98,479,1047
1532996839.986,472,1043
1532996839.994,480,1042
1532996840.002,484,1037
1532996840.01,489,1045
1532996840.018,474,1051
1532996840.025,490,1046
1532996840.037,475,1046
1532996840.043,478,1046
1532996840.05,469,1049
1532996840.057,476,1027
1532996840.069,467,1050
1532996840.076,473,1035
1532996840.084,471,1042
1532996840.093,489,1042
1532996840.103,471,1048
1532996840.109,489,1033
1532996840.117,485,1044
1532996840.126,480,1036
1532996840.134,475,1040
1532996840.14,495,1031
1532996840.15,485,1027
1532996840.161,470,1041
1532996840.169,475,1037
1532996840.176,487,1032
1532996840.185,477,1042
1532996840.192,482,1044
1532996840.199,479,1032
1532996840.206,469,1034
1532996840.218,469,1023
1532996840.224,468,1036
1532996840.233,476,1033
1532996840.239,477,1039
1532996840.249,476,1027
1532996840.258,477,1016
1532996840.266,479,1035
1532996840.273,457,1023
1532996840.285,474,1025
1532996840.293,467,1032
1532996840.304,470,1027
1532996840.311,458,1021
1532996840.325,471,1030
1532996840.334,480,1025
1532996840.342,470,1024
1532996840.352,476,1027
1532996840.366,480,1033
1532996840.372,474,1019
1532996840.381,466,1029
1532996840.387,475,1017
1532996840.397,466,1023
1532996840.403,468,1013
1532996840.411,470,1027
1532996840.418,464,1018
1532996840.424,462,1025
1532996840.434,469,1032
1532996840.441,455,1018
1532996840.448,466,1017
1532996840.455,477,1016
1532996840.467,473,1012
1532996840.473,455,1006
1532996840.48,459,1016
1532996840.486,459,1010
1532996840.493,465,1019
1532996840.502,467,1012
1532996840.515,457,1023
1532996840.521,465,1010
1532996840.53,464,1006
1532996840.539,468,1019
1532996840.551,474,1010
1532996840.558,466,1005
1532996840.565,459,1004
1532996840.572,458,1000
1532996840.58,464,1006
1532996840.589,455,1000
1532996840.596,457,987
1532996840.603,451,996
1532996840.61,453,995
1532996840.621,469,1008
1532996840.629,452,994
1532996840.635,450,995
1532996840.644,455,988
1532996840.652,454,996
1532996840.662,440,996
1532996840.668,435,988
1532996840.676,451,984
1532996840.683,450,988
1532996840.694,446,984
1532996840.701,437,984
1532996840.707,445,987
1532996840.715,444,985
1532996840.724,445,983
1532996840.732,444,980
1532996840.738,429,988
1532996840.747,439,995
1532996840.758,447,978
1532996840.765,440,982
1532996840.772,446,976
1532996840.784,458,980
1532996840.79,439,984
1532996840.796,454,976
1532996840.804,434,982
1532996840.816,452,980
1532996840.822,452,977
1532996840.829,428,981
1532996840.839,441,985
1532996840.848,447,972
1532996840.855,446,982
1532996840.866,446,979
1532996840.872,452,959
1532996840.88,443,979
1532996840.887,445,981
1532996840.897,425,976
1532996840.906,435,985
1532996840.916,444,975
1532996840.923,439,972
1532996840.93,431,964
1532996840.936,439,972
1532996840.95,449,965
1532996840.958,436,972
1532996840.965,443,962
1532996840.973,435,968
1532996840.982,435,965
1532996840.996,436,963
1532996841.003,430,966
1532996841.012,446,967
1532996841.02,438,977
1532996841.029,442,963
1532996841.039,424,972
1532996841.047,430,969
1532996841.055,432,959
1532996841.062,437,973
1532996841.074,426,974
1532996841.08,432,962
1532996841.088,431,964
1532996841.095,424,969
1532996841.106,430,963
1532996841.114,425,958
1532996841.121,429,977
1532996841.13,429,959
1532996841.137,435,965
1532996841.147,423,956
1532996841.153,436,945
1532996841.161,400,960
1532996841.167,423,971
1532996841.18,424,972
1532996841.187,429,962
1532996841.195,435,956
1532996841.202,433,954
1532996841.214,424,942
1532996841.221,432,968
1532996841.229,427,948
1532996841.236,431,961
1532996841.244,414,950
1532996841.256,426,953
1532996841.264,432,944
1532996841.271,431,958
1532996841.279,438,953
1532996841.286,415,936
1532996841.299,423,950
1532996841.306,433,960
1532996841.314,414,953
1532996841.321,432,962
1532996841.329,423,968
1532996841.343,412,945
1532996841.35,434,949
1532996841.359,425,949
1532996841.369,431,949
1532996841.377,427,966
1532996841.383,418,963
1532996841.391,437,964
1532996841.398,425,952
1532996841.41,426,965
1532996841.417,426,944
1532996841.425,416,940
1532996841.432,408,912
1532996841.444,333,783
1532996841.45,338,776
1532996841.459,326,782
1532996841.465,330,762
1532996841.477,321,759
1532996841.483,334,769
1532996841.492,324,765
