time,value
1532997045.118,434,1008
1532997045.13,436,1005
1532997045.136,413,1009
1532997045.144,420,995
1532997045.152,425,1003
1532997045.163,422,1000
1532997045.169,429,1001
1532997045.179,428,1014
1532997045.185,419,1009
1532997045.196,444,1015
1532997045.202,428,1008
1532997045.21,427,1013
1532997045.215,447,1012
1532997045.224,426,1018
1532997045.232,435,1015
1532997045.238,417,1012
1532997045.248,428,1017
1532997045.257,426,1024
1532997045.267,430,1016
1532997045.273,423,1007
1532997045.282,421,1005
1532997045.289,432,1010
1532997045.299,419,1011
1532997045.307,417,1012
1532997045.315,420,1018
1532997045.333,420,1004
1532997045.34,417,1010
1532997045.35,430,1019
1532997045.357,441,1010
1532997045.369,432,1018
1532997045.377,426,1015
1532997045.387,428,1026
1532997045.395,420,1021
1532997045.402,406,1019
1532997045.411,420,1018
1532997045.42,422,1023
1532997045.427,420,1012
1532997045.434,423,1039
1532997045.443,424,1022
1532997045.451,426,1021
1532997045.458,422,1035
1532997045.464,428,1020
1532997045.471,411,1018
1532997045.482,428,1023
1532997045.489,422,1020
1532997045.498,423,1010
1532997045.504,432,1024
1532997045.516,430,1022
1532997045.523,417,1012
1532997045.529,420,1015
1532997045.542,432,1012
1532997045.551,421,1013
1532997045.564,420,1004
1532997045.572,413,1026
1532997045.579,399,1024
1532997045.588,421,1011
1532997045.601,421,1019
1532997045.609,422,1023
1532997045.618,419,1026
1532997045.624,423,1021
1532997045.632,426,1027
1532997045.644,428,1020
1532997045.65,416,1020
1532997045.658,416,1020
1532997045.666,417,1027
1532997045.677,429,1030
1532997045.684,423,1027
1532997045.692,419,1020
1532997045.698,412,1025
1532997045.704,418,1022
1532997045.717,421,1028
1532997045.724,422,1023
1532997045.73,426,1033
1532997045.739,429,1024
1532997045.749,420,1021
1532997045.757,435,1033
1532997045.762,434,1032
1532997045.769,435,1027
1532997045.778,435,1036
1532997045.787,417,1030
1532997045.794,430,1025
1532997045.8,432,1018
1532997045.809,425,1023
1532997045.818,435,1013
1532997045.826,432,1015
1532997045.832,430,1016
1532997045.841,432,1027
1532997045.853,439,1031
1532997045.86,427,1028
1532997045.867,439,1028
1532997045.874,425,1032
1532997045.883,426,1027
1532997045.89,418,1034
1532997045.896,421,1031
1532997045.903,428,1029
1532997045.908,420,1030
1532997045.918,439,1034
1532997045.924,435,1030
1532997045.931,439,1028
1532997045.939,434,1029
1532997045.946,423,1024
1532997045.957,423,1027
1532997045.963,429,1030
1532997045.971,431,1020
1532997045.981,418,1022
1532997045.989,426,1030
1532997046.001,442,1025
1532997046.008,428,1017
1532997046.017,406,1022
1532997046.025,428,1014
1532997046.031,422,1026
1532997046.04,421,1025
1532997046.048,419,1017
1532997046.059,421,1022
1532997046.065,413,1029
1532997046.074,422,1035
1532997046.08,415,1019
1532997046.091,413,1017
1532997046.097,418,1025
1532997046.105,429,1021
1532997046.111,430,1028
1532997046.118,418,1028
1532997046.127,423,1024
1532997046.135,442,1019
1532997046.143,417,1021
1532997046.152,439,1031
1532997046.165,432,1021
1532997046.172,436,1025
1532997046.179,434,1032
1532997046.187,446,1035
1532997046.193,428,1035
1532997046.202,431,1035
1532997046.209,427,1037
1532997046.218,429,1024
1532997046.227,440,1035
1532997046.238,431,1035
1532997046.248,429,1027
1532997046.255,427,1025
1532997046.262,435,1021
1532997046.269,429,1027
1532997046.281,426,1027
1532997046.289,438,1024
1532997046.299,432,1018
1532997046.309,423,1021
1532997046.316,416,1020
1532997046.323,425,1020
1532997046.33,424,1010
1532997046.34,415,1019
1532997046.349,424,1005
1532997046.356,419,1011
1532997046.362,420,1004
1532997046.369,419,1011
1532997046.383,425,1017
1532997046.389,416,1014
1532997046.395,427,1011
1532997046.404,414,1004
1532997046.409,413,1000
1532997046.422,421,1002
1532997046.428,424,1002
1532997046.435,412,1005
1532997046.442,415,1005
1532997046.456,423,1010
1532997046.462,411,1009
1532997046.469,418,1010
1532997046.479,410,1020
1532997046.486,413,1011
1532997046.491,418,1002
1532997046.5,426,1015
1532997046.509,438,1004
1532997046.522,426,1004
1532997046.528,419,1008
1532997046.535,424,1019
1532997046.543,420,1009
1532997046.553,430,999
1532997046.564,405,1007
1532997046.57,430,1011
1532997046.58,422,1000
1532997046.588,427,1008
1532997046.595,414,1010
1532997046.602,427,1019
1532997046.609,420,1015
1532997046.618,426,1018
1532997046.629,437,1006
1532997046.638,420,998
1532997046.645,427,1010
1532997046.653,431,1009
1532997046.667,423,1006
1532997046.673,420,1007
1532997046.68,417,989
1532997046.687,422,997
1532997046.698,427,1005
1532997046.705,431,1000
1532997046.712,427,1002
1532997046.717,424,1005
1532997046.728,422,1000
1532997046.736,424,1002
1532997046.742,442,987
1532997046.754,420,992
1532997046.762,424,993
1532997046.773,416,991
1532997046.779,419,997
1532997046.787,415,990
1532997046.794,424,978
1532997046.805,416,988
1532997046.811,419,991
1532997046.817,440,985
1532997046.826,407,991
1532997046.835,417,980
1532997046.844,406,990
1532997046.852,416,991
1532997046.859,410,988
1532997046.865,419,988
1532997046.878,406,984
1532997046.884,429,986
1532997046.891,413,976
1532997046.901,431,994
1532997046.914,436,1010
1532997046.919,429,995
1532997046.925,419,991
1532997046.935,423,1018
1532997046.941,432,1001
1532997046.952,422,1003
1532997046.958,420,1004
1532997046.964,427,999
1532997046.972,426,998
1532997046.985,433,996
1532997046.991,426,1001
1532997046.997,416,991
1532997047.006,408,962
1532997047.015,401,929
1532997047.024,330,809
1532997047.032,327,800
1532997047.042,315,797
1532997047.051,318,785
1532997047.061,315,779
1532997047.07,322,777
1532997047.078,340,801
1532997047.086,352,830
