time,value
1532995790.792,433,1203
1532995790.799,449,1202
1532995790.811,447,1223
1532995790.817,436,1197
1532995790.825,428,1198
1532995790.835,429,1211
1532995790.841,446,1198
1532995790.849,455,1223
1532995790.857,443,1198
1532995790.868,427,1203
1532995790.875,437,1190
1532995790.883,419,1207
1532995790.894,425,1195
1532995790.901,458,1182
1532995790.91,446,1185
1532995790.922,449,1226
1532995790.928,455,1226
1532995790.937,444,1193
1532995790.945,444,1205
1532995790.951,433,1197
1532995790.958,435,1194
1532995790.965,442,1192
1532995790.977,419,1169
1532995790.983,432,1191
1532995790.99,440,1184
1532995791.003,446,1190
1532995791.008,460,1216
1532995791.015,452,1193
1532995791.027,430,1191
1532995791.033,434,1198
1532995791.041,444,1211
1532995791.047,450,1206
1532995791.057,438,1182
1532995791.065,442,1191
1532995791.078,446,1196
1532995791.084,453,1174
1532995791.092,445,1187
1532995791.098,438,1199
1532995791.108,435,1193
1532995791.115,435,1199
1532995791.125,431,1193
1532995791.131,450,1212
1532995791.141,434,1195
1532995791.147,441,1202
1532995791.157,440,1201
1532995791.168,450,1183
1532995791.174,434,1204
1532995791.181,455,1220
1532995791.192,446,1199
1532995791.2,446,1188
1532995791.208,438,1191
1532995791.214,445,1203
1532995791.224,436,1192
1532995791.231,430,1189
1532995791.245,449,1176
1532995791.261,449,1196
1532995791.269,435,1188
1532995791.278,434,1195
1532995791.286,437,1184
1532995791.299,439,1197
1532995791.308,431,1198
1532995791.315,447,1200
1532995791.322,437,1201
1532995791.329,450,1194
1532995791.342,437,1187
1532995791.349,433,1191
1532995791.357,435,1182
1532995791.366,438,1188
1532995791.376,448,1195
1532995791.383,436,1195
1532995791.393,446,1199
1532995791.4,453,1174
1532995791.407,437,1190
1532995791.414,450,1200
1532995791.421,449,1193
1532995791.434,445,1183
1532995791.441,439,1180
1532995791.449,459,1212
1532995791.458,433,1197
1532995791.465,435,1173
1532995791.472,436,1186
1532995791.479,445,1192
1532995791.491,437,1198
1532995791.498,444,1186
1532995791.505,444,1188
1532995791.511,452,1205
1532995791.519,442,1200
1532995791.53,449,1211
1532995791.538,435,1167
1532995791.544,446,1214
1532995791.556,432,1182
1532995791.562,434,1184
1532995791.568,441,1180
1532995791.577,431,1201
1532995791.585,438,1188
1532995791.592,430,1197
1532995791.599,433,1189
1532995791.61,443,1207
1532995791.617,444,1208
1532995791.625,435,1191
1532995791.632,447,1200
1532995791.642,456,1192
1532995791.649,448,1197
1532995791.657,444,1214
1532995791.664,450,1194
1532995791.675,421,1177
1532995791.682,436,1194
1532995791.691,427,1197
1532995791.699,457,1193
1532995791.71,447,1197
1532995791.716,434,1192
1532995791.724,433,1186
1532995791.731,431,1181
1532995791.741,446,1196
1532995791.748,435,1188
1532995791.756,441,1193
1532995791.764,430,1174
1532995791.775,449,1196
1532995791.782,445,1204
1532995791.79,435,1202
1532995791.796,427,1203
1532995791.806,423,1194
1532995791.813,442,1183
1532995791.822,446,1204
1532995791.829,433,1203
1532995791.843,438,1196
1532995791.849,443,1184
1532995791.858,443,1201
1532995791.868,447,1200
1532995791.875,445,1187
1532995791.881,431,1192
1532995791.89,452,1199
1532995791.898,439,1180
1532995791.906,439,1192
1532995791.912,448,1192
1532995791.918,449,1199
1532995791.937,438,1205
1532995791.942,438,1196
1532995791.95,440,1198
1532995791.958,445,1207
1532995791.971,440,1213
1532995791.979,443,1210
1532995791.992,449,1198
1532995791.999,445,1204
1532995792.013,436,1197
1532995792.02,430,1177
1532995792.027,443,1175
1532995792.034,445,1184
1532995792.042,445,1187
1532995792.054,440,1216
1532995792.061,439,1194
1532995792.068,458,1217
1532995792.076,439,1200
1532995792.086,444,1217
1532995792.092,450,1192
1532995792.1,430,1189
1532995792.111,423,1188
1532995792.118,439,1200
1532995792.125,446,1198
1532995792.133,449,1223
1532995792.141,454,1201
1532995792.15,441,1229
1532995792.157,441,1226
1532995792.166,465,1224
1532995792.174,457,1219
1532995792.184,453,1230
1532995792.191,450,1224
1532995792.199,442,1230
1532995792.205,445,1236
1532995792.217,448,1245
1532995792.224,462,1233
1532995792.232,460,1222
1532995792.239,458,1243
1532995792.25,447,1232
1532995792.257,463,1242
1532995792.264,456,1221
1532995792.271,459,1233
1532995792.28,450,1236
1532995792.289,450,1236
1532995792.295,456,1235
1532995792.302,452,1243
1532995792.309,456,1227
1532995792.32,453,1224
1532995792.326,462,1230
1532995792.334,444,1227
1532995792.341,458,1249
1532995792.349,464,1234
1532995792.361,448,1242
1532995792.367,460,1237
1532995792.377,463,1239
1532995792.385,464,1246
1532995792.393,447,1230
1532995792.407,458,1232
1532995792.416,465,1241
1532995792.423,482,1252
1532995792.431,451,1239
1532995792.44,459,1241
1532995792.447,455,1232
1532995792.454,450,1230
1532995792.461,461,1246
1532995792.472,474,1233
1532995792.478,461,1235
1532995792.485,457,1234
1532995792.492,466,1228
1532995792.5,455,1243
1532995792.506,447,1262
1532995792.514,455,1241
1532995792.521,432,1240
1532995792.53,468,1236
1532995792.536,467,1232
1532995792.543,457,1242
1532995792.55,463,1248
1532995792.557,456,1250
1532995792.564,461,1249
1532995792.571,462,1233
1532995792.577,465,1230
1532995792.588,467,1237
1532995792.594,467,1243
1532995792.602,451,1219
1532995792.611,476,1258
1532995792.618,450,1227
1532995792.625,481,1257
1532995792.635,461,1223
1532995792.643,461,1258
1532995792.651,461,1235
1532995792.658,464,1258
1532995792.668,462,1241
1532995792.678,459,1247
1532995792.684,475,1239
1532995792.692,463,1242
1532995792.702,451,1242
1532995792.709,469,1257
1532995792.718,469,1245
1532995792.725,457,1228
1532995792.735,469,1236
1532995792.742,456,1241
1532995792.751,462,1238
1532995792.758,457,1234
1532995792.768,450,1238
1532995792.775,465,1253
1532995792.785,470,1246
1532995792.791,470,1229
1532995792.801,461,1235
1532995792.809,443,1231
1532995792.821,467,1249
1532995792.827,447,1247
1532995792.835,465,1244
1532995792.841,455,1238
1532995792.851,465,1236
1532995792.859,459,1250
1532995792.868,459,1239
1532995792.874,475,1257
1532995792.884,459,1238
1532995792.891,472,1260
1532995792.904,464,1243
1532995792.91,467,1232
1532995792.918,468,1244
1532995792.927,453,1218
1532995792.934,475,1242
1532995792.941,458,1235
1532995792.952,455,1240
1532995792.959,460,1260
1532995792.969,457,1248
1532995792.976,449,1229
1532995792.986,466,1239
1532995792.992,461,1235
1532995793.0,464,1238
1532995793.008,450,1250
1532995793.019,466,1260
1532995793.034,461,1261
1532995793.042,451,1216
1532995793.051,468,1262
1532995793.061,465,1253
1532995793.071,458,1235
1532995793.078,452,1249
1532995793.088,463,1257
1532995793.094,449,1232
1532995793.101,472,1245
1532995793.107,464,1243
1532995793.114,472,1237
1532995793.126,467,1237
1532995793.134,460,1245
1532995793.141,468,1271
1532995793.15,468,1247
1532995793.156,452,1223
1532995793.164,464,1240
1532995793.17,461,1240
1532995793.182,460,1240
1532995793.187,469,1219
1532995793.194,461,1232
1532995793.201,470,1237
1532995793.207,464,1243
1532995793.218,449,1232
1532995793.224,464,1249
1532995793.233,457,1239
1532995793.239,453,1256
1532995793.25,460,1228
1532995793.256,461,1246
1532995793.266,462,1238
1532995793.273,470,1249
1532995793.282,452,1249
1532995793.289,464,1240
1532995793.299,465,1235
1532995793.306,468,1241
1532995793.316,452,1237
1532995793.322,461,1237
1532995793.332,459,1233
1532995793.341,459,1238
1532995793.353,460,1242
1532995793.362,450,1244
1532995793.368,455,1240
1532995793.375,453,1236
1532995793.385,470,1249
1532995793.392,448,1242
1532995793.401,461,1243
1532995793.407,461,1237
1532995793.415,452,1249
1532995793.422,463,1245
1532995793.432,465,1235
1532995793.443,480,1259
1532995793.451,450,1238
1532995793.458,466,1234
1532995793.467,465,1221
1532995793.476,465,1244
1532995793.483,441,1233
1532995793.491,449,1229
1532995793.499,449,1243
1532995793.51,453,1247
1532995793.516,450,1241
1532995793.523,462,1230
1532995793.533,458,1240
1532995793.542,447,1230
1532995793.55,451,1213
1532995793.557,457,1225
1532995793.567,456,1227
1532995793.576,463,1228
1532995793.583,446,1229
1532995793.59,464,1240
1532995793.598,439,1233
1532995793.609,461,1237
1532995793.616,452,1229
1532995793.623,467,1223
1532995793.631,457,1233
1532995793.64,447,1230
1532995793.648,467,1235
1532995793.655,451,1228
1532995793.669,459,1232
1532995793.675,469,1225
1532995793.682,459,1241
1532995793.69,456,1209
1532995793.701,470,1234
1532995793.707,454,1236
1532995793.715,450,1233
1532995793.721,462,1238
1532995793.733,460,1245
1532995793.74,460,1236
1532995793.749,453,1221
1532995793.757,449,1240
1532995793.769,469,1260
1532995793.779,457,1257
1532995793.787,462,1227
1532995793.793,449,1252
1532995793.801,446,1235
1532995793.811,458,1226
1532995793.818,464,1240
1532995793.824,454,1254
1532995793.833,446,1216
1532995793.84,459,1247
1532995793.852,442,1222
1532995793.859,455,1235
1532995793.867,457,1222
1532995793.873,447,1224
1532995793.885,447,1215
1532995793.89,461,1241
1532995793.897,443,1226
1532995793.905,460,1242
1532995793.917,446,1228
1532995793.923,450,1238
1532995793.929,454,1251
1532995793.937,435,1234
1532995793.945,440,1226
1532995793.954,466,1236
1532995793.963,452,1226
1532995793.97,444,1235
1532995793.982,460,1234
1532995793.988,451,1222
1532995793.996,436,1224
1532995794.005,459,1241
1532995794.015,457,1228
1532995794.021,452,1223
1532995794.031,439,1227
1532995794.042,461,1211
1532995794.047,444,1215
1532995794.054,467,1229
1532995794.062,439,1230
1532995794.07,462,1233
1532995794.08,440,1225
1532995794.086,441,1243
1532995794.097,448,1234
1532995794.104,443,1222
1532995794.119,448,1231
1532995794.125,463,1219
1532995794.132,446,1229
1532995794.138,463,1225
1532995794.149,467,1235
1532995794.155,468,1236
1532995794.162,458,1211
1532995794.168,432,1220
1532995794.181,455,1211
1532995794.187,450,1221
1532995794.196,443,1208
1532995794.205,437,1219
1532995794.215,461,1214
1532995794.221,451,1219
1532995794.231,440,1207
1532995794.237,443,1222
1532995794.252,454,1213
1532995794.258,448,1225
1532995794.265,460,1225
1532995794.274,432,1208
1532995794.281,461,1214
1532995794.296,445,1225
1532995794.303,450,1200
1532995794.31,435,1220
1532995794.316,439,1215
1532995794.323,440,1216
1532995794.33,431,1190
1532995794.341,450,1221
1532995794.348,421,1206
1532995794.354,453,1244
1532995794.364,451,1216
1532995794.371,443,1231
1532995794.384,462,1218
1532995794.389,440,1216
1532995794.397,454,1219
1532995794.404,430,1224
1532995794.412,454,1225
1532995794.418,460,1222
1532995794.429,442,1209
1532995794.438,456,1212
1532995794.446,448,1219
1532995794.453,433,1194
1532995794.466,441,1205
1532995794.471,443,1222
1532995794.48,445,1207
1532995794.492,444,1203
1532995794.498,432,1208
1532995794.505,448,1195
1532995794.513,441,1223
1532995794.522,441,1202
1532995794.532,437,1204
1532995794.539,448,1210
1532995794.545,435,1208
1532995794.553,453,1218
1532995794.564,427,1194
1532995794.577,440,1207
1532995794.583,428,1207
1532995794.596,437,1201
1532995794.609,429,1176
1532995794.615,440,1210
1532995794.622,439,1203
1532995794.631,441,1211
1532995794.644,428,1163
1532995794.655,434,1210
1532995794.663,445,1234
1532995794.671,426,1202
1532995794.679,440,1195
1532995794.687,426,1199
1532995794.698,440,1199
1532995794.706,448,1195
1532995794.713,413,1163
1532995794.721,442,1174
1532995794.731,425,1184
1532995794.744,431,1184
1532995794.751,442,1204
1532995794.759,430,1191
1532995794.768,436,1194
1532995794.78,436,1186
1532995794.787,424,1197
1532995794.796,435,1182
1532995794.804,439,1218
1532995794.813,439,1200
1532995794.825,429,1176
1532995794.831,427,1188
1532995794.838,429,1176
1532995794.848,420,1182
1532995794.854,420,1187
1532995794.86,430,1180
1532995794.871,434,1195
1532995794.879,412,1191
1532995794.888,433,1191
1532995794.895,435,1182
1532995794.908,445,1187
1532995794.913,430,1180
1532995794.921,436,1177
1532995794.928,422,1172
1532995794.935,426,1185
1532995794.943,439,1180
1532995794.957,440,1196
1532995794.963,434,1190
1532995794.969,442,1207
1532995794.977,442,1191
1532995794.985,440,1210
1532995794.992,428,1195
1532995795.003,422,1181
1532995795.011,438,1193
1532995795.018,440,1189
1532995795.025,419,1172
1532995795.037,436,1188
1532995795.043,429,1185
1532995795.05,419,1195
1532995795.059,440,1222
1532995795.07,434,1187
1532995795.078,439,1210
1532995795.085,432,1190
1532995795.096,435,1196
1532995795.108,429,1199
1532995795.113,436,1197
1532995795.12,441,1206
1532995795.13,430,1200
1532995795.139,442,1197
1532995795.15,443,1202
1532995795.158,427,1203
1532995795.164,434,1204
1532995795.173,421,1183
1532995795.18,434,1198
1532995795.193,434,1198
1532995795.199,447,1206
1532995795.207,438,1214
1532995795.217,446,1199
1532995795.224,455,1208
1532995795.233,444,1191
1532995795.245,452,1193
1532995795.251,427,1191
1532995795.26,420,1193
1532995795.266,435,1188
1532995795.274,424,1200
1532995795.281,430,1177
1532995795.288,433,1156
1532995795.303,373,1062
1532995795.31,347,1002
1532995795.317,352,1006
1532995795.328,354,994
