time,value
1532995832.752,410,1169
1532995832.76,432,1170
1532995832.769,407,1175
1532995832.776,407,1172
1532995832.783,415,1177
1532995832.79,406,1177
1532995832.8,427,1168
1532995832.808,418,1174
1532995832.816,422,1172
1532995832.824,397,1174
1532995832.83,401,1175
1532995832.842,417,1170
1532995832.848,430,1180
1532995832.854,430,1171
1532995832.862,426,1182
1532995832.869,430,1171
1532995832.877,417,1191
1532995832.89,433,1186
1532995832.896,441,1191
1532995832.903,424,1189
1532995832.91,423,1202
1532995832.917,427,1191
1532995832.928,428,1187
1532995832.935,449,1205
1532995832.941,438,1187
1532995832.949,441,1188
1532995832.957,444,1189
1532995832.969,429,1193
1532995832.978,437,1198
1532995832.986,439,1203
1532995832.994,440,1211
1532995833.005,444,1212
1532995833.012,415,1174
1532995833.022,452,1205
1532995833.029,434,1201
1532995833.035,437,1192
1532995833.045,447,1218
1532995833.052,434,1213
1532995833.061,447,1215
1532995833.069,460,1222
1532995833.081,433,1197
1532995833.089,446,1214
1532995833.095,461,1240
1532995833.106,452,1202
1532995833.112,444,1200
1532995833.121,437,1216
1532995833.128,441,1214
1532995833.135,428,1207
1532995833.146,449,1211
1532995833.153,434,1219
1532995833.163,415,1206
1532995833.169,430,1200
1532995833.178,447,1218
1532995833.186,446,1199
1532995833.2,441,1203
1532995833.208,433,1200
1532995833.216,447,1200
1532995833.225,446,1196
1532995833.235,447,1203
1532995833.242,430,1203
1532995833.248,462,1209
1532995833.256,446,1208
1532995833.267,445,1166
1532995833.274,442,1206
1532995833.28,448,1201
1532995833.292,449,1182
1532995833.3,445,1222
1532995833.31,432,1205
1532995833.316,440,1187
1532995833.326,449,1208
1532995833.333,459,1194
1532995833.344,453,1203
1532995833.35,458,1211
1532995833.358,448,1207
1532995833.366,450,1197
1532995833.374,452,1205
1532995833.386,451,1187
1532995833.396,434,1184
1532995833.404,433,1197
1532995833.413,444,1212
1532995833.421,458,1241
1532995833.427,449,1214
1532995833.436,450,1197
1532995833.443,443,1207
1532995833.459,445,1184
1532995833.465,449,1208
1532995833.475,463,1204
1532995833.482,443,1211
1532995833.493,459,1203
1532995833.499,456,1200
1532995833.507,444,1199
1532995833.513,445,1219
1532995833.522,454,1204
1532995833.529,457,1210
1532995833.542,437,1198
1532995833.549,449,1208
1532995833.556,437,1204
1532995833.562,453,1224
1532995833.573,457,1222
1532995833.579,450,1215
1532995833.592,448,1209
1532995833.6,445,1207
1532995833.608,462,1206
1532995833.615,449,1208
1532995833.628,440,1192
1532995833.635,460,1207
1532995833.642,450,1212
1532995833.651,448,1207
1532995833.658,450,1200
1532995833.668,453,1212
1532995833.674,454,1213
1532995833.682,450,1209
1532995833.69,448,1195
1532995833.702,451,1210
1532995833.709,450,1215
1532995833.717,448,1204
1532995833.724,459,1212
1532995833.737,452,1205
1532995833.743,443,1226
1532995833.75,451,1210
1532995833.758,442,1212
1532995833.765,443,1207
1532995833.775,443,1204
1532995833.781,460,1204
1532995833.79,470,1235
1532995833.797,449,1211
1532995833.806,451,1201
1532995833.812,448,1219
1532995833.82,453,1203
1532995833.826,444,1209
1532995833.839,450,1230
1532995833.845,444,1209
1532995833.855,437,1216
1532995833.862,439,1215
1532995833.871,437,1181
1532995833.878,429,1211
1532995833.888,445,1203
1532995833.894,464,1217
1532995833.906,448,1195
1532995833.912,452,1205
1532995833.921,450,1203
1532995833.928,438,1211
1532995833.941,430,1200
1532995833.947,428,1207
1532995833.954,447,1208
1532995833.962,454,1216
1532995833.969,449,1202
1532995833.981,455,1217
1532995833.988,448,1201
1532995833.995,448,1219
1532995834.004,436,1215
1532995834.01,443,1223
1532995834.017,455,1199
1532995834.028,445,1204
1532995834.041,439,1203
1532995834.048,453,1221
1532995834.057,450,1221
1532995834.064,449,1226
1532995834.076,449,1214
1532995834.082,457,1216
1532995834.089,441,1205
1532995834.097,439,1203
1532995834.104,447,1206
1532995834.114,455,1226
1532995834.122,451,1204
1532995834.132,450,1221
1532995834.139,439,1212
1532995834.151,445,1187
1532995834.159,437,1210
1532995834.166,439,1218
1532995834.173,440,1192
1532995834.184,465,1206
1532995834.191,459,1209
1532995834.198,455,1211
1532995834.204,438,1196
1532995834.215,449,1202
1532995834.223,452,1190
1532995834.23,438,1206
1532995834.239,435,1199
1532995834.25,451,1204
1532995834.256,445,1198
1532995834.262,444,1206
1532995834.27,464,1196
1532995834.28,437,1198
1532995834.291,456,1203
1532995834.298,449,1202
1532995834.306,442,1189
1532995834.315,435,1196
1532995834.324,458,1211
1532995834.33,443,1193
1532995834.338,436,1180
1532995834.348,423,1191
1532995834.359,428,1201
1532995834.368,442,1168
1532995834.374,443,1195
1532995834.381,427,1183
1532995834.389,455,1182
1532995834.399,442,1189
1532995834.408,444,1185
1532995834.415,441,1179
1532995834.423,431,1169
1532995834.433,429,1167
1532995834.441,431,1163
1532995834.449,438,1167
1532995834.457,416,1166
1532995834.463,421,1165
1532995834.474,421,1159
1532995834.481,426,1176
1532995834.488,430,1168
1532995834.495,426,1176
1532995834.504,439,1171
1532995834.516,423,1170
1532995834.524,426,1167
1532995834.53,439,1162
1532995834.538,437,1161
1532995834.547,418,1171
1532995834.561,435,1173
1532995834.569,429,1155
1532995834.577,449,1182
1532995834.585,433,1168
1532995834.596,432,1190
1532995834.606,411,1182
1532995834.613,432,1170
1532995834.623,436,1168
1532995834.636,439,1174
1532995834.642,433,1180
1532995834.648,425,1172
1532995834.657,440,1179
1532995834.664,440,1166
1532995834.676,423,1158
1532995834.682,439,1177
1532995834.691,431,1169
1532995834.698,430,1174
1532995834.709,441,1165
1532995834.716,424,1180
1532995834.722,433,1174
1532995834.73,426,1152
1532995834.74,448,1192
1532995834.753,421,1165
1532995834.76,427,1153
1532995834.767,423,1185
1532995834.777,432,1170
1532995834.787,408,1179
1532995834.793,429,1170
1532995834.8,424,1180
1532995834.807,425,1169
1532995834.816,428,1172
1532995834.822,422,1163
1532995834.829,436,1168
1532995834.837,439,1180
1532995834.845,433,1162
1532995834.851,427,1171
1532995834.86,430,1171
1532995834.868,405,1129
1532995834.877,387,1117
1532995834.884,345,985
1532995834.891,350,978
1532995834.901,329,948
1532995834.909,335,949
1532995834.915,317,928
1532995834.926,338,948
