time,value
1532996626.57,496,1134
1532996626.578,491,1124
1532996626.59,508,1146
1532996626.597,495,1113
1532996626.604,496,1105
1532996626.611,493,1128
1532996626.621,493,1146
1532996626.631,487,1131
1532996626.639,489,1122
1532996626.648,483,1142
1532996626.657,487,1131
1532996626.672,495,1142
1532996626.679,493,1117
1532996626.688,497,1135
1532996626.696,490,1123
1532996626.708,479,1103
1532996626.717,486,1133
1532996626.725,479,1121
1532996626.735,500,1127
1532996626.746,491,1135
1532996626.754,485,1124
1532996626.761,479,1118
1532996626.773,492,1127
1532996626.779,484,1120
1532996626.788,484,1143
1532996626.795,485,1135
1532996626.806,483,1133
1532996626.812,481,1126
1532996626.822,479,1106
1532996626.835,474,1130
1532996626.841,493,1131
1532996626.849,487,1126
1532996626.856,490,1143
1532996626.869,476,1129
1532996626.875,494,1132
1532996626.883,483,1122
1532996626.893,497,1129
1532996626.901,493,1131
1532996626.908,487,1117
1532996626.914,495,1130
1532996626.928,490,1131
1532996626.936,484,1128
1532996626.946,483,1122
1532996626.953,496,1128
1532996626.963,502,1137
1532996626.971,492,1136
1532996626.977,483,1139
1532996626.984,479,1132
1532996626.99,475,1131
1532996627.003,470,1088
1532996627.009,485,1127
1532996627.018,494,1132
1532996627.026,488,1124
1532996627.037,494,1106
1532996627.043,484,1134
1532996627.052,490,1120
1532996627.059,479,1085
1532996627.071,486,1122
1532996627.078,484,1120
1532996627.085,488,1132
1532996627.092,484,1128
1532996627.103,490,1128
1532996627.11,495,1130
1532996627.118,474,1107
1532996627.124,497,1135
1532996627.136,498,1154
1532996627.142,480,1101
1532996627.15,488,1121
1532996627.157,472,1111
1532996627.167,494,1141
1532996627.173,495,1127
1532996627.179,486,1142
1532996627.187,482,1129
1532996627.194,504,1160
1532996627.204,495,1130
1532996627.211,501,1136
1532996627.219,478,1114
1532996627.224,471,1127
1532996627.236,476,1109
1532996627.242,486,1122
1532996627.25,478,1128
1532996627.256,486,1119
1532996627.268,476,1124
1532996627.274,470,1135
1532996627.282,478,1131
1532996627.292,489,1122
1532996627.298,491,1144
1532996627.305,490,1131
1532996627.311,488,1129
1532996627.322,486,1136
1532996627.329,496,1128
1532996627.337,483,1107
1532996627.346,466,1096
1532996627.353,480,1166
1532996627.36,483,1213
1532996627.368,490,1216
1532996627.376,488,1209
1532996627.382,482,1215
1532996627.388,483,1219
1532996627.394,501,1219
1532996627.403,499,1228
1532996627.409,482,1200
1532996627.416,477,1210
1532996627.421,494,1200
1532996627.431,498,1204
1532996627.438,478,1208
1532996627.444,469,1187
1532996627.455,465,1192
1532996627.461,456,1210
1532996627.468,459,1189
1532996627.474,450,1200
1532996627.483,416,1196
1532996627.489,445,1201
1532996627.495,439,1210
1532996627.506,447,1221
1532996627.516,445,1207
1532996627.522,453,1210
1532996627.529,449,1226
1532996627.535,452,1223
1532996627.544,453,1221
1532996627.551,453,1226
1532996627.557,446,1208
1532996627.565,456,1219
1532996627.573,446,1217
1532996627.58,443,1202
1532996627.587,452,1209
1532996627.593,431,1196
1532996627.602,450,1186
1532996627.609,441,1209
1532996627.62,439,1210
1532996627.63,446,1199
1532996627.644,450,1204
1532996627.652,439,1207
1532996627.66,429,1206
1532996627.668,439,1207
1532996627.678,449,1212
1532996627.687,440,1202
1532996627.694,428,1199
1532996627.702,449,1200
1532996627.71,433,1204
1532996627.722,434,1220
1532996627.735,436,1224
1532996627.741,436,1216
1532996627.748,442,1201
1532996627.754,447,1215
1532996627.76,448,1207
1532996627.772,459,1201
1532996627.778,459,1216
1532996627.784,444,1206
1532996627.791,441,1209
1532996627.803,454,1214
1532996627.81,444,1215
1532996627.815,449,1208
1532996627.821,444,1220
1532996627.829,441,1209
1532996627.837,447,1209
1532996627.843,453,1233
1532996627.851,439,1213
1532996627.858,452,1215
1532996627.868,432,1215
1532996627.874,441,1203
1532996627.885,451,1213
1532996627.896,455,1224
1532996627.902,449,1208
1532996627.911,447,1212
1532996627.918,454,1210
1532996627.93,446,1217
1532996627.935,445,1219
1532996627.943,450,1213
1532996627.949,459,1210
1532996627.96,457,1208
1532996627.966,459,1213
1532996627.975,439,1210
1532996627.985,443,1214
1532996627.992,455,1218
1532996628.002,458,1212
1532996628.011,459,1219
1532996628.022,444,1212
1532996628.031,439,1219
1532996628.038,442,1210
1532996628.048,445,1207
1532996628.054,458,1206
1532996628.06,451,1214
1532996628.07,452,1206
1532996628.082,442,1213
1532996628.089,446,1208
1532996628.097,434,1211
1532996628.107,449,1215
1532996628.115,445,1213
1532996628.128,451,1217
1532996628.135,461,1218
1532996628.143,441,1209
1532996628.15,430,1251
1532996628.163,459,1230
1532996628.169,446,1231
1532996628.178,449,1218
1532996628.187,447,1226
1532996628.196,457,1214
1532996628.202,445,1219
1532996628.21,457,1228
1532996628.216,455,1229
1532996628.226,447,1235
1532996628.234,454,1214
1532996628.242,461,1215
1532996628.25,463,1220
1532996628.259,451,1220
1532996628.266,465,1242
1532996628.273,460,1231
1532996628.281,458,1218
1532996628.29,447,1220
1532996628.298,448,1196
1532996628.304,457,1220
1532996628.313,452,1221
1532996628.323,458,1221
1532996628.331,451,1210
1532996628.338,463,1220
1532996628.348,452,1205
1532996628.353,461,1212
1532996628.361,459,1224
1532996628.368,456,1224
1532996628.374,453,1207
1532996628.386,460,1214
1532996628.393,468,1204
1532996628.399,459,1213
1532996628.407,461,1203
1532996628.416,464,1224
1532996628.423,450,1206
1532996628.431,450,1206
1532996628.439,450,1219
1532996628.45,462,1216
1532996628.456,459,1219
1532996628.465,442,1221
1532996628.476,444,1203
1532996628.483,445,1227
1532996628.489,461,1203
1532996628.498,443,1211
1532996628.515,466,1214
1532996628.522,432,1206
1532996628.53,436,1219
1532996628.539,448,1213
1532996628.549,443,1220
1532996628.556,444,1215
1532996628.568,454,1208
1532996628.575,441,1215
1532996628.582,452,1217
1532996628.591,453,1218
1532996628.597,453,1213
1532996628.604,458,1226
1532996628.612,459,1221
1532996628.624,457,1217
1532996628.632,453,1212
1532996628.639,449,1220
1532996628.645,446,1217
1532996628.656,447,1209
1532996628.664,451,1225
1532996628.671,444,1212
1532996628.683,467,1212
1532996628.696,462,1222
1532996628.703,460,1211
1532996628.709,450,1226
1532996628.717,453,1224
1532996628.725,455,1215
1532996628.742,451,1219
1532996628.75,431,1225
1532996628.761,464,1221
1532996628.769,446,1225
1532996628.78,457,1228
1532996628.787,443,1225
1532996628.795,439,1224
1532996628.802,442,1233
1532996628.815,456,1213
1532996628.822,455,1218
1532996628.831,444,1215
1532996628.838,458,1229
1532996628.849,449,1211
1532996628.856,449,1217
1532996628.863,454,1225
1532996628.87,447,1218
1532996628.882,451,1219
1532996628.889,468,1224
1532996628.896,462,1230
1532996628.904,457,1222
1532996628.914,464,1229
1532996628.921,451,1216
1532996628.93,455,1209
1532996628.937,455,1226
1532996628.946,465,1216
1532996628.952,448,1227
1532996628.96,445,1222
1532996628.966,464,1209
1532996628.977,452,1218
1532996628.983,449,1222
1532996628.989,452,1218
1532996628.996,450,1215
1532996629.002,459,1216
1532996629.013,440,1217
1532996629.019,451,1217
1532996629.029,450,1216
1532996629.035,455,1226
1532996629.048,460,1220
1532996629.054,462,1210
1532996629.062,444,1215
1532996629.069,460,1225
1532996629.074,460,1211
1532996629.082,458,1215
1532996629.093,442,1219
1532996629.099,465,1198
1532996629.105,457,1217
1532996629.111,461,1221
1532996629.118,455,1212
1532996629.123,465,1207
1532996629.135,454,1211
1532996629.14,450,1206
1532996629.146,466,1219
1532996629.153,457,1217
1532996629.165,454,1219
1532996629.17,462,1224
1532996629.178,460,1214
1532996629.185,454,1217
1532996629.197,451,1225
1532996629.203,442,1216
1532996629.211,447,1221
1532996629.219,453,1216
1532996629.227,462,1210
1532996629.234,454,1214
1532996629.245,447,1218
1532996629.253,446,1223
1532996629.261,446,1208
1532996629.268,452,1223
1532996629.279,458,1209
1532996629.284,454,1217
1532996629.294,458,1223
1532996629.304,449,1228
1532996629.311,459,1213
1532996629.318,452,1212
1532996629.327,447,1215
1532996629.338,450,1218
1532996629.343,455,1206
1532996629.351,450,1195
1532996629.36,452,1209
1532996629.367,451,1211
1532996629.377,457,1220
1532996629.384,449,1209
1532996629.394,440,1208
1532996629.403,447,1215
1532996629.41,442,1207
1532996629.417,448,1219
1532996629.427,452,1215
1532996629.433,451,1217
1532996629.443,445,1204
1532996629.451,464,1220
1532996629.46,440,1208
1532996629.47,443,1205
1532996629.476,462,1216
1532996629.486,449,1208
1532996629.494,447,1206
1532996629.501,469,1220
1532996629.514,457,1211
1532996629.521,462,1204
1532996629.528,450,1212
1532996629.535,450,1212
1532996629.543,458,1206
1532996629.557,446,1211
1532996629.564,455,1218
1532996629.57,454,1205
1532996629.577,449,1208
1532996629.585,432,1209
1532996629.598,452,1208
1532996629.605,469,1214
1532996629.612,460,1202
1532996629.619,451,1214
1532996629.628,453,1210
1532996629.64,472,1220
1532996629.645,459,1204
1532996629.652,449,1205
1532996629.66,451,1214
1532996629.669,453,1216
1532996629.676,455,1212
1532996629.684,455,1212
1532996629.697,456,1204
1532996629.703,471,1213
1532996629.71,437,1205
1532996629.721,451,1207
1532996629.732,451,1205
1532996629.739,465,1198
1532996629.747,451,1216
1532996629.754,457,1211
1532996629.766,456,1222
1532996629.779,445,1225
1532996629.786,458,1212
1532996629.796,449,1220
1532996629.807,440,1217
1532996629.82,452,1221
1532996629.829,449,1202
1532996629.836,453,1224
1532996629.844,453,1210
1532996629.853,457,1214
1532996629.866,449,1217
1532996629.876,454,1214
1532996629.884,455,1185
1532996629.896,464,1218
1532996629.91,443,1211
1532996629.917,465,1198
1532996629.926,454,1214
1532996629.935,463,1208
1532996629.943,456,1204
1532996629.956,451,1216
1532996629.963,459,1219
1532996629.97,457,1217
1532996629.98,458,1203
1532996629.99,445,1210
1532996630.001,465,1204
1532996630.009,444,1200
1532996630.017,454,1211
1532996630.027,455,1212
1532996630.042,455,1203
1532996630.05,464,1223
1532996630.058,451,1217
1532996630.064,444,1209
1532996630.072,460,1190
1532996630.079,452,1200
1532996630.093,440,1199
1532996630.102,454,1190
1532996630.11,450,1210
1532996630.118,453,1201
1532996630.129,449,1200
1532996630.138,462,1207
1532996630.153,454,1189
1532996630.162,446,1182
1532996630.172,451,1198
1532996630.182,439,1189
1532996630.195,454,1184
1532996630.201,465,1195
1532996630.21,445,1208
1532996630.219,434,1184
1532996630.227,447,1188
1532996630.239,446,1190
1532996630.245,450,1185
1532996630.255,446,1182
1532996630.262,462,1175
1532996630.271,440,1184
1532996630.286,439,1198
1532996630.292,454,1184
1532996630.3,439,1183
1532996630.308,445,1186
1532996630.316,447,1197
1532996630.332,428,1178
1532996630.339,449,1173
1532996630.347,458,1194
1532996630.356,440,1205
1532996630.364,435,1197
1532996630.376,436,1183
1532996630.383,456,1177
1532996630.39,455,1185
1532996630.396,460,1181
1532996630.405,463,1193
1532996630.413,452,1179
1532996630.424,454,1181
1532996630.436,425,1187
1532996630.442,450,1179
1532996630.449,438,1182
1532996630.458,443,1181
1532996630.465,444,1194
1532996630.475,438,1188
1532996630.489,447,1192
1532996630.496,442,1183
1532996630.503,431,1199
1532996630.511,446,1187
1532996630.526,427,1186
1532996630.534,443,1190
1532996630.54,430,1186
1532996630.549,442,1183
1532996630.559,450,1180
1532996630.574,449,1185
1532996630.581,450,1186
1532996630.59,443,1178
1532996630.597,443,1181
1532996630.606,449,1190
1532996630.616,434,1172
1532996630.625,436,1192
1532996630.632,448,1177
1532996630.64,436,1189
1532996630.647,446,1184
1532996630.664,429,1185
1532996630.672,444,1191
1532996630.678,448,1192
1532996630.687,431,1181
1532996630.693,448,1178
1532996630.704,445,1189
1532996630.715,432,1188
1532996630.723,424,1183
1532996630.73,450,1183
1532996630.739,444,1191
1532996630.749,446,1197
1532996630.756,443,1190
1532996630.763,441,1185
1532996630.772,445,1201
1532996630.785,442,1189
1532996630.791,445,1192
1532996630.798,458,1197
1532996630.806,448,1189
1532996630.82,460,1190
1532996630.826,455,1194
1532996630.833,444,1185
1532996630.842,462,1192
1532996630.848,439,1192
1532996630.86,453,1195
1532996630.866,442,1180
1532996630.876,441,1182
1532996630.882,449,1182
1532996630.89,434,1181
1532996630.896,457,1190
1532996630.913,436,1183
