time,value
1532995986.359,398,1119
1532995986.37,399,1126
1532995986.378,410,1116
1532995986.384,396,1114
1532995986.392,407,1122
1532995986.398,402,1111
1532995986.411,398,1104
1532995986.417,404,1116
1532995986.423,395,1104
1532995986.435,408,1114
1532995986.443,395,1113
1532995986.453,404,1098
1532995986.461,395,1110
1532995986.469,410,1119
1532995986.478,405,1132
1532995986.488,406,1115
1532995986.497,410,1113
1532995986.504,419,1119
1532995986.512,409,1112
1532995986.52,411,1135
1532995986.528,406,1112
1532995986.536,404,1107
1532995986.545,418,1098
1532995986.554,399,1108
1532995986.561,391,1097
1532995986.57,410,1116
1532995986.58,410,1107
1532995986.589,401,1116
1532995986.597,407,1075
1532995986.604,413,1104
1532995986.612,396,1114
1532995986.621,398,1090
1532995986.628,401,1101
1532995986.635,403,1109
1532995986.647,394,1092
1532995986.655,392,1096
1532995986.666,402,1108
1532995986.673,395,1110
1532995986.68,404,1090
1532995986.692,387,1111
1532995986.704,381,1102
1532995986.713,395,1122
1532995986.719,401,1096
1532995986.73,408,1123
1532995986.742,400,1100
1532995986.748,401,1119
1532995986.757,382,1097
1532995986.766,397,1124
1532995986.776,397,1100
1532995986.782,405,1099
1532995986.789,407,1113
1532995986.798,399,1091
1532995986.807,393,1085
1532995986.814,400,1127
1532995986.824,392,1101
1532995986.831,385,1100
1532995986.841,402,1099
1532995986.847,388,1095
1532995986.854,393,1102
1532995986.861,374,1075
1532995986.868,389,1075
1532995986.875,383,1081
1532995986.881,396,1102
1532995986.886,379,1109
1532995986.896,384,1079
1532995986.902,385,1089
1532995986.91,382,1074
1532995986.917,389,1081
1532995986.926,381,1111
1532995986.931,383,1093
1532995986.941,396,1091
1532995986.947,410,1087
1532995986.954,392,1104
1532995986.963,408,1120
1532995986.97,392,1104
1532995986.978,401,1107
1532995986.986,400,1092
1532995986.993,388,1100
1532995986.998,388,1095
1532995987.006,401,1099
1532995987.015,390,1088
1532995987.021,395,1113
1532995987.028,409,1092
1532995987.037,388,1097
1532995987.044,399,1091
1532995987.053,394,1103
1532995987.06,412,1112
1532995987.067,402,1099
1532995987.075,393,1091
1532995987.083,411,1114
1532995987.092,408,1114
1532995987.099,398,1101
1532995987.112,408,1108
1532995987.119,394,1109
1532995987.129,399,1102
1532995987.135,397,1092
1532995987.145,403,1080
1532995987.15,425,1101
1532995987.161,405,1093
1532995987.171,405,1108
1532995987.178,405,1073
1532995987.184,402,1099
1532995987.192,392,1116
1532995987.204,400,1092
1532995987.211,400,1086
1532995987.217,386,1084
1532995987.227,403,1100
1532995987.236,383,1075
1532995987.243,402,1099
1532995987.249,395,1095
1532995987.258,391,1086
1532995987.269,390,1079
1532995987.278,398,1084
1532995987.284,394,1074
1532995987.295,380,1051
1532995987.302,391,1077
1532995987.31,393,1082
1532995987.318,405,1082
1532995987.327,391,1080
1532995987.338,385,1086
1532995987.345,396,1070
1532995987.355,390,1073
1532995987.364,398,1066
1532995987.371,390,1091
1532995987.381,378,1073
1532995987.389,393,1082
1532995987.398,385,1077
1532995987.407,396,1076
1532995987.413,388,1068
1532995987.422,381,1073
1532995987.433,379,1071
1532995987.44,386,1063
1532995987.446,393,1085
1532995987.455,384,1079
1532995987.465,390,1055
1532995987.473,390,1064
1532995987.479,393,1082
1532995987.49,387,1070
1532995987.5,387,1076
1532995987.508,390,1082
1532995987.516,393,1070
1532995987.526,389,1048
1532995987.535,387,1070
1532995987.545,378,1073
1532995987.551,381,1044
1532995987.562,386,1057
1532995987.57,393,1085
1532995987.581,388,1062
1532995987.591,400,1068
1532995987.599,404,1078
1532995987.607,390,1082
1532995987.617,389,1078
1532995987.625,375,1064
1532995987.631,383,1078
1532995987.639,386,1072
1532995987.648,387,1067
1532995987.654,377,1063
1532995987.661,390,1070
1532995987.67,382,1065
1532995987.679,372,1067
1532995987.685,380,1048
1532995987.693,381,1076
1532995987.702,375,1047
1532995987.712,375,1049
1532995987.719,386,1069
1532995987.727,386,1057
1532995987.734,383,1049
1532995987.743,388,1056
1532995987.749,387,1064
1532995987.757,379,1042
1532995987.764,375,1070
1532995987.773,380,1057
1532995987.779,369,1049
1532995987.787,383,1060
1532995987.793,378,1058
1532995987.802,376,1059
1532995987.81,370,1056
1532995987.817,385,1048
1532995987.826,382,1068
1532995987.836,357,1038
1532995987.843,388,1056
1532995987.853,380,1057
1532995987.862,379,1059
1532995987.87,379,1045
1532995987.877,387,1055
1532995987.885,378,1047
1532995987.898,383,1046
1532995987.905,379,1033
1532995987.912,386,1043
1532995987.92,373,1047
1532995987.928,370,1039
1532995987.936,366,1044
1532995987.943,369,1020
1532995987.955,358,1033
1532995987.961,358,1024
1532995987.968,365,1025
1532995987.975,374,1022
1532995987.986,359,1016
1532995987.993,375,1026
1532995987.999,378,1041
1532995988.007,381,1035
1532995988.015,390,1029
1532995988.029,378,1049
1532995988.037,380,1031
1532995988.043,359,1028
1532995988.054,376,1042
1532995988.061,375,1038
1532995988.072,362,1048
1532995988.078,376,1045
1532995988.085,384,1050
1532995988.094,373,1033
1532995988.103,371,1037
1532995988.115,371,1049
1532995988.123,378,1038
1532995988.132,370,1033
1532995988.144,377,1031
1532995988.151,377,1028
1532995988.159,376,1033
1532995988.168,368,1040
1532995988.177,363,1032
1532995988.184,382,1027
1532995988.192,376,1021
1532995988.204,369,1023
1532995988.21,371,1040
1532995988.219,369,1032
1532995988.227,371,1034
1532995988.237,374,1048
1532995988.246,366,1041
1532995988.255,382,1051
1532995988.263,362,1031
1532995988.272,371,1028
1532995988.283,378,1041
1532995988.292,378,1038
1532995988.299,376,1053
1532995988.308,375,1052
1532995988.321,376,1042
1532995988.328,380,1057
1532995988.334,361,1047
1532995988.343,386,1051
1532995988.356,380,1043
1532995988.363,386,1049
1532995988.371,380,1048
1532995988.38,361,1044
1532995988.388,392,1046
1532995988.398,385,1059
1532995988.406,382,1051
1532995988.413,390,1058
1532995988.423,387,1067
1532995988.435,394,1071
1532995988.442,381,1064
1532995988.453,387,1064
1532995988.463,375,1079
1532995988.47,376,1042
1532995988.48,371,1063
1532995988.488,369,1067
1532995988.499,377,1063
1532995988.506,390,1047
1532995988.514,373,1056
1532995988.524,378,1041
1532995988.535,366,1044
1532995988.541,370,1039
1532995988.55,377,1034
1532995988.562,363,1041
1532995988.572,346,1024
1532995988.579,358,1015
1532995988.589,360,1008
1532995988.604,343,1006
1532995988.61,343,1001
1532995988.618,331,1003
1532995988.627,329,1002
1532995988.639,326,1001
1532995988.645,353,1004
1532995988.654,330,985
1532995988.661,338,999
1532995988.671,324,1020
1532995988.681,326,1004
1532995988.689,328,992
1532995988.699,333,997
1532995988.709,333,988
1532995988.715,330,994
1532995988.723,311,996
1532995988.731,327,988
1532995988.743,325,992
1532995988.752,322,992
1532995988.758,325,983
1532995988.769,326,987
1532995988.778,314,984
1532995988.786,322,971
1532995988.794,300,967
1532995988.805,320,978
1532995988.812,332,981
1532995988.82,321,979
1532995988.827,317,978
1532995988.837,319,971
1532995988.844,332,969
1532995988.853,329,993
1532995988.859,319,980
1532995988.871,322,998
1532995988.877,321,979
1532995988.883,310,980
1532995988.891,331,995
1532995988.907,315,985
1532995988.914,328,977
1532995988.931,315,985
1532995988.939,322,983
1532995988.954,310,989
1532995988.961,331,992
1532995988.969,324,997
1532995988.977,321,973
1532995988.987,321,991
1532995988.994,334,983
1532995989.003,316,986
1532995989.013,309,988
1532995989.021,322,980
1532995989.028,321,988
1532995989.036,319,971
1532995989.047,310,959
1532995989.055,293,934
1532995989.062,254,846
1532995989.072,263,831
