time,value
1533061779.947,946,963
1533061779.959,1036,1052
1533061779.968,1057,1076
1533061779.977,1021,1055
1533061779.987,1008,1031
1533061779.995,1097,1126
1533061780.004,976,1001
1533061780.014,1032,1051
1533061780.023,1033,1055
1533061780.031,851,876
1533061780.038,941,976
1533061780.05,980,1009
1533061780.057,992,1030
1533061780.068,999,1019
1533061780.076,1021,1038
1533061780.09,983,1018
1533061780.101,899,914
1533061780.108,1007,1033
1533061780.123,985,1014
1533061780.134,1014,1042
1533061780.142,1115,1141
1533061780.152,811,828
1533061780.167,758,755
1533061780.175,1008,1051
1533061780.185,1019,1041
1533061780.194,1016,1033
1533061780.205,1051,1073
1533061780.219,979,999
1533061780.229,992,1027
1533061780.237,1025,1059
1533061780.246,1136,1165
1533061780.26,1014,1022
1533061780.269,1032,1043
1533061780.278,1011,1040
1533061780.29,1073,1086
1533061780.299,1042,1073
1533061780.307,889,913
1533061780.319,1035,1057
1533061780.335,1033,1046
1533061780.344,1015,1035
1533061780.354,1011,1031
1533061780.367,909,921
1533061780.377,1010,1039
1533061780.387,1011,1016
1533061780.401,1028,1062
1533061780.415,954,983
1533061780.423,1006,1026
1533061780.433,1051,1067
1533061780.445,1004,1021
1533061780.459,1020,1040
1533061780.468,1013,1044
1533061780.476,1011,1037
1533061780.49,1004,1033
1533061780.5,974,997
1533061780.509,970,993
1533061780.518,1019,1044
1533061780.528,1079,1118
1533061780.538,1007,1033
1533061780.547,1083,1113
1533061780.56,973,1001
1533061780.57,1026,1037
1533061780.58,1115,1112
1533061780.592,865,872
1533061780.601,1020,1028
1533061780.613,975,1007
1533061780.62,951,968
1533061780.631,1080,1101
1533061780.639,1008,1040
1533061780.65,1028,1033
1533061780.659,1041,1063
1533061780.675,927,939
1533061780.69,982,1013
1533061780.701,1044,1069
1533061780.71,992,1015
1533061780.721,995,1030
1533061780.734,968,991
1533061780.742,1010,1036
1533061780.752,1091,1115
1533061780.761,1035,1066
1533061780.771,1019,1039
1533061780.783,1081,1108
1533061780.792,1010,1033
1533061780.802,918,962
1533061780.812,929,961
1533061780.827,1033,1044
1533061780.837,886,899
1533061780.849,974,996
1533061780.858,1061,1091
1533061780.871,1006,1046
1533061780.881,998,1003
1533061780.89,998,1024
1533061780.901,974,999
1533061780.913,996,1042
1533061780.923,1005,1025
1533061780.933,748,751
1533061780.943,970,1007
1533061780.952,975,1003
1533061780.966,949,972
1533061780.973,1002,1043
1533061780.984,1247,1292
1533061780.996,1035,1069
1533061781.003,960,995
1533061781.013,1001,1018
1533061781.021,992,1027
1533061781.033,1026,1045
1533061781.041,987,1001
1533061781.051,1015,1046
1533061781.065,1033,1052
1533061781.073,937,981
1533061781.084,1011,1045
1533061781.095,1061,1097
1533061781.103,1039,1067
1533061781.111,870,901
1533061781.12,783,803
1533061781.136,967,987
1533061781.146,879,898
1533061781.157,988,1002
1533061781.17,1088,1112
1533061781.18,945,959
1533061781.192,1010,1042
1533061781.202,995,1027
1533061781.22,1016,1059
1533061781.23,996,1013
1533061781.239,1007,1030
1533061781.252,1012,1043
1533061781.263,1015,1035
1533061781.272,1051,1085
1533061781.284,1036,1067
1533061781.294,1031,1062
1533061781.302,1049,1065
1533061781.311,1000,1026
1533061781.324,1016,1047
1533061781.334,1025,1059
1533061781.343,1017,1060
1533061781.355,972,1000
1533061781.368,1007,1041
1533061781.378,1021,1041
1533061781.389,1006,1023
1533061781.403,982,1002
1533061781.413,995,1027
1533061781.421,838,846
1533061781.433,996,1016
1533061781.45,984,1007
1533061781.457,840,874
1533061781.47,886,884
1533061781.479,1003,1014
1533061781.489,944,970
1533061781.502,942,965
1533061781.514,834,836
1533061781.523,976,1001
1533061781.531,921,933
1533061781.541,1083,1119
1533061781.55,1064,1091
1533061781.563,955,969
1533061781.575,974,1003
1533061781.585,936,965
1533061781.595,987,1022
1533061781.607,965,991
1533061781.617,864,886
1533061781.626,1051,1079
1533061781.638,1017,1022
1533061781.649,964,1001
1533061781.657,1052,1094
1533061781.665,855,871
1533061781.674,942,950
1533061781.681,1012,1029
1533061781.693,885,901
1533061781.701,951,971
1533061781.712,979,999
1533061781.723,1001,1021
1533061781.733,948,968
1533061781.748,921,942
1533061781.758,1075,1090
1533061781.771,980,995
1533061781.786,1031,1062
1533061781.795,993,998
1533061781.805,959,961
1533061781.814,953,961
1533061781.83,976,991
1533061781.839,981,993
1533061781.848,964,981
1533061781.859,1070,1109
1533061781.872,946,969
1533061781.884,1001,1030
1533061781.9,1095,1107
1533061781.91,936,959
1533061781.921,1021,1073
1533061781.932,992,1015
1533061781.942,978,980
1533061781.953,868,893
1533061781.97,1033,1061
1533061781.981,800,812
1533061781.995,917,946
1533061782.01,913,943
1533061782.018,929,958
1533061782.027,1020,1028
1533061782.036,935,967
1533061782.044,848,876
1533061782.057,898,910
1533061782.065,1007,1030
1533061782.077,719,719
1533061782.089,892,904
1533061782.098,921,947
1533061782.106,888,918
1533061782.118,1081,1082
1533061782.128,1064,1106
1533061782.135,947,976
1533061782.147,653,658
1533061782.155,1001,1021
1533061782.162,936,956
1533061782.171,901,922
1533061782.18,931,954
1533061782.194,1182,1225
1533061782.202,929,949
1533061782.211,966,980
1533061782.221,885,898
1533061782.234,935,961
1533061782.242,891,906
1533061782.249,938,955
1533061782.259,956,976
1533061782.277,946,966
1533061782.284,923,955
1533061782.291,1091,1121
1533061782.315,896,908
1533061782.322,836,844
1533061782.329,879,895
1533061782.341,1006,1023
1533061782.355,878,894
1533061782.37,899,923
1533061782.378,940,966
1533061782.387,905,914
1533061782.398,873,877
1533061782.406,887,902
1533061782.414,1032,1045
1533061782.428,877,913
1533061782.437,915,921
1533061782.445,963,986
1533061782.454,933,948
1533061782.464,921,962
1533061782.474,886,919
1533061782.481,584,580
1533061782.491,917,923
1533061782.502,894,921
1533061782.512,937,969
1533061782.526,1016,1044
1533061782.537,845,870
1533061782.545,733,783
1533061782.556,1083,1119
1533061782.564,1105,1134
1533061782.573,718,739
1533061782.581,918,927
1533061782.594,890,908
1533061782.603,1001,1041
1533061782.612,888,906
1533061782.627,864,895
1533061782.636,861,883
1533061782.648,885,921
1533061782.66,844,881
1533061782.668,954,971
1533061782.677,843,848
1533061782.688,908,932
1533061782.696,835,845
1533061782.704,865,884
1533061782.713,860,899
